MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Vargem Grande do Sul,44.833,104.047,118.839,375.163,642.882,63.176,  706.058 ,17.670
Vargem Grande Paulista,22.301,432.427,158.172,600.053,1.212.952,212.170,  1.425.122 ,31.061
Várzea Paulista,1.259,840.335,331.256,810.169,1.983.019,349.708,  2.332.727 ,20.952
Vera Cruz,9.890,8.260,33.137,51.857,103.145,3.677,  106.822 ,9.999
Vinhedo,16.448,2.222.442,334.066,2.513.737,5.086.693,1.631.166,  6.717.859 ,98.939
Viradouro,28.757,25.260,59.191,116.808,230.017,14.932,  244.949 ,13.899
Vista Alegre do Alto,22.033,106.102,27.475,83.253,238.863,31.464,  270.327 ,37.359
Vitória Brasil,4.505,1.291,9.410,6.261,21.468,348,  21.816 ,12.502
Votorantim,6.523,1.047.054,372.526,1.173.090,2.599.194,376.644,  2.975.838 ,26.545
Votuporanga,25.571,424.109,258.407,1.328.181,2.036.269,226.569,  2.262.838 ,26.037
Zacarias,29.127,5.753,14.657,12.899,62.436,1.608,  64.044 ,26.607
