MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Monte Alegre do Sul,16.394,25.801,13.104,23.891,79.191,7.629,86.820,12.745
Monte Alto,67.377,167.569,74.270,264.619,573.834,84.448,658.282,14.452
Monte Aprazível,54.257,106.577,28.773,120.642,310.249,28.820,339.069,16.698
Monte Azul Paulista,51.415,18.252,34.738,93.806,198.211,12.145,210.356,10.895
Monte Castelo,10.664,2.263,6.729,9.413,29.068,1.032,30.101,7.374
Monte Mor,37.562,722.634,66.887,252.602,1.079.684,349.783,1.429.467,32.348
Monteiro Lobato,2.870,4.868,8.103,12.052,27.893,2.064,29.957,7.669
Morro Agudo,195.688,190.004,48.412,190.591,624.695,67.595,692.290,25.093
Morungaba,12.698,73.338,20.231,62.241,168.508,32.765,201.273,18.251
Motuca,40.782,39.592,10.252,24.221,114.848,6.571,121.418,29.385
Murutinga do Sul,9.574,6.423,7.643,10.154,33.794,1.243,35.037,8.531
Nantes,23.934,1.284,5.198,14.952,45.368,838,46.206,18.170
Narandiba,16.947,5.585,8.524,8.330,39.386,1.367,40.754,10.065
Natividade da Serra,8.386,2.112,11.354,9.992,31.844,1.110,32.954,4.845
Nazaré Paulista,13.394,27.401,23.194,43.843,107.832,16.044,123.876,7.909
Neves Paulista,20.096,30.856,13.427,34.720,99.099,5.990,105.089,11.862
Nhandeara,23.201,8.152,15.585,45.218,92.156,4.574,96.730,9.188
Nipoã,21.612,8.715,6.174,14.688,51.189,2.595,53.784,14.065
Nova Aliança,14.543,7.812,9.333,14.469,46.156,3.889,50.045,9.221
Nova Campina,17.897,42.713,15.061,16.096,91.766,8.402,100.168,12.389
Nova Canaã Paulista,10.266,1.916,4.537,3.701,20.421,340,20.761,9.114
Nova Castilho,14.755,793,4.378,4.070,23.996,109,24.105,22.805
Nova Europa,26.645,17.224,15.638,28.356,87.863,8.754,96.617,11.453
Nova Granada,44.032,11.119,27.182,60.752,143.085,6.256,149.340,8.183
Nova Guataporanga,1.137,664,4.617,3.373,9.791,343,10.134,4.692
Nova Independência,15.831,2.354,6.239,6.617,31.041,621,31.662,11.989
Nova Luzitânia,4.100,1.156,5.412,5.638,16.307,556,16.863,5.372
Nova Odessa,7.030,427.565,84.139,261.308,780.042,150.824,930.866,19.529
Novais,14.313,1.123,7.045,6.589,29.069,524,29.593,7.434
Novo Horizonte,110.413,66.460,55.326,176.455,408.655,27.272,435.927,12.483
Nuporanga,47.029,35.038,13.727,39.124,134.918,8.689,143.607,21.703
Ocauçu,9.847,1.521,7.148,9.588,28.104,1.250,29.354,7.041
Óleo,15.475,1.250,5.500,5.525,27.749,198,27.947,9.960
Olímpia,142.674,231.818,68.634,334.847,777.972,101.296,879.268,18.140
Onda Verde,32.227,27.303,6.973,46.125,112.627,11.823,124.449,33.472
Oriente,3.094,5.225,7.920,13.056,29.296,2.487,31.783,5.270
Orindiúva,32.231,44.682,11.808,31.485,120.205,22.001,142.206,28.216
Orlândia,43.216,198.091,64.071,611.568,916.945,180.650,1.097.595,28.592
Osasco,226,1.900.291,1.059.869,14.514.852,17.475.238,3.492.161,20.967.398,31.619
Oscar Bressane,5.562,1.620,6.088,9.483,22.752,771,23.523,9.324
Osvaldo Cruz,19.614,74.518,41.399,176.338,311.869,32.833,344.702,11.272
Ourinhos,50.733,179.257,171.393,685.239,1.086.622,134.494,1.221.116,12.267
Ouro Verde,9.190,5.703,12.835,18.165,45.893,2.891,48.785,6.456
Ouroeste,13.994,34.220,21.230,32.762,102.206,8.313,110.519,14.703
Pacaembu,19.614,2.920,19.681,33.136,75.351,3.329,78.680,6.075
Palestina,42.945,14.661,16.165,30.085,103.855,4.198,108.053,10.578
Palmares Paulista,11.041,8.301,14.000,18.018,51.360,2.571,53.931,5.444
Palmeira d'Oeste,17.787,6.525,13.349,29.048,66.709,2.785,69.495,6.993
Palmital,50.996,38.485,35.686,108.449,233.616,21.087,254.703,12.115
Panorama,9.213,8.339,22.282,42.444,82.279,6.339,88.617,6.214
Paraguaçu Paulista,183.647,158.308,71.041,196.474,609.469,37.962,647.431,15.671
Paraibuna,14.276,28.393,31.339,46.232,120.241,5.504,125.745,7.254
Paraíso,19.735,16.975,11.802,24.895,73.408,5.541,78.949,13.834
Paranapanema,57.661,20.334,33.131,70.189,181.315,8.391,189.706,11.193
Paranapuã,5.845,2.132,5.900,7.004,20.881,876,21.757,5.765
Parapuã,39.359,10.484,16.051,43.340,109.234,5.679,114.913,10.434
Pardinho,9.347,10.497,12.385,43.162,75.391,8.183,83.574,15.989
Pariquera-Açu,8.192,19.244,29.055,91.470,147.961,12.114,160.075,8.801
Parisi,8.384,2.221,5.283,4.390,20.278,534,20.812,10.401
Patrocínio Paulista,71.445,70.105,19.534,68.005,229.090,21.793,250.883,20.324
Paulicéia,5.021,4.471,10.671,11.809,31.973,2.247,34.220,5.774
Paulínia,16.085,4.699.658,448.794,3.216.025,8.380.563,1.404.729,9.785.292,141.104
Paulistânia,14.529,657,4.376,2.962,22.525,63,22.588,12.633
Paulo de Faria,60.160,6.628,14.974,29.707,111.469,1.859,113.328,13.190
Pederneiras,110.760,301.854,56.712,372.312,841.638,98.335,939.973,23.744
Pedra Bela,10.974,1.731,9.894,9.198,31.797,996,32.793,5.746
Pedranópolis,10.498,3.845,6.103,5.544,25.990,711,26.701,10.087
Pedregulho,70.598,364.589,23.727,51.024,509.938,4.479,514.417,33.306
Pedreira,5.937,183.069,64.304,190.464,443.774,99.262,543.037,13.881
Pedrinhas Paulista,6.797,3.317,7.149,16.214,33.477,1.593,35.070,11.981
Pedro de Toledo,27.233,3.881,16.884,20.470,68.467,1.576,70.043,7.079
Penápolis,61.504,146.037,89.258,352.764,649.563,68.343,717.906,12.589
Pereira Barreto,28.789,8.213,41.750,86.434,165.186,9.484,174.670,6.983
Pereiras,15.562,39.554,12.195,38.075,105.386,11.715,117.101,16.961
Peruíbe,15.761,47.104,108.147,222.411,393.423,31.886,425.309,7.515
Piacatu,16.264,8.511,8.115,12.532,45.421,1.374,46.795,9.350
Piedade,88.541,52.622,73.506,168.857,383.526,37.236,420.762,8.162
Pilar do Sul,53.379,10.622,37.773,62.383,164.158,7.906,172.064,6.724
Pindamonhangaba,19.685,1.082.227,222.202,903.251,2.227.365,546.949,2.774.314,19.967
Pindorama,25.216,21.136,21.774,44.567,112.692,8.447,121.138,8.469
Pinhalzinho,22.818,6.013,19.771,30.122,78.723,4.317,83.040,6.786
Piquerobi,10.337,3.481,7.114,6.929,27.861,1.032,28.894,8.199
Piquete,1.827,2.322,22.599,26.101,52.848,4.238,57.086,3.912
Piracaia,17.877,27.781,39.829,72.577,158.064,15.601,173.665,7.087
Piracicaba,134.832,3.038.302,560.786,3.416.443,7.150.363,1.250.969,8.401.332,23.943
Piraju,23.948,20.741,43.597,143.834,232.120,20.125,252.246,8.854
Pirajuí,23.050,21.165,28.659,72.555,145.429,11.441,156.870,7.222
Pirangi,39.679,18.979,14.655,43.711,117.023,6.580,123.603,11.876
Pirapora do Bom Jesus,38,24.434,31.123,224.611,280.206,18.983,299.189,20.692
Pirapozinho,13.789,43.748,34.098,89.621,181.256,20.260,201.515,8.488
Pirassununga,80.654,237.336,99.106,400.866,817.962,162.662,980.624,14.409
Piratininga,9.536,6.229,16.574,29.488,61.826,4.282,66.109,5.738
Pitangueiras,63.906,136.001,52.504,142.493,394.904,37.777,432.681,12.806
Planalto,20.948,10.275,8.076,12.285,51.584,2.120,53.703,13.063
Platina,15.929,5.437,6.558,7.945,35.869,1.659,37.528,12.216
Poá,597,467.648,157.818,2.198.189,2.824.252,692.075,3.516.327,34.540
Poloni,15.179,6.001,7.639,13.174,41.994,2.105,44.098,8.630
Pompéia,16.536,164.633,32.775,124.922,338.867,75.487,414.353,21.465
Pongaí,9.850,3.286,7.034,9.676,29.847,1.075,30.922,8.623
Pontal,45.303,181.951,52.409,156.045,435.707,55.470,491.177,13.706
Pontalinda,11.333,3.211,7.346,7.247,29.136,923,30.060,7.800
Pontes Gestal,14.584,3.420,5.821,7.064,30.889,1.598,32.487,12.958
Populina,14.076,1.920,8.152,9.336,33.485,599,34.083,7.886
Porangaba,5.185,8.464,11.093,16.671,41.413,3.064,44.477,5.787
Porto Feliz,67.983,158.984,78.153,194.023,499.144,63.902,563.045,11.817
Porto Ferreira,30.337,251.842,86.654,252.286,621.120,133.903,755.023,15.140
Potim,770,13.735,23.667,22.696,60.869,5.285,66.153,3.890
Potirendaba,28.235,48.783,26.459,57.542,161.018,13.660,174.678,11.915
Pracinha,2.801,592,3.671,2.503,9.567,236,9.803,4.270
Pradópolis,17.611,126.439,29.109,88.134,261.293,26.930,288.223,18.602
Praia Grande,873,229.496,435.704,1.033.917,1.699.989,145.690,1.845.680,7.883
Pratânia,29.803,7.961,8.316,11.043,57.123,1.817,58.939,13.559
Presidente Alves,12.116,10.346,6.606,11.301,40.369,4.212,44.581,10.663
Presidente Bernardes,29.909,8.795,25.530,43.170,107.403,4.054,111.457,7.896
Presidente Epitácio,16.655,164.392,59.784,204.740,445.570,47.819,493.389,12.156
Presidente Prudente,36.627,564.531,284.725,1.794.072,2.679.955,376.734,3.056.689,15.231
Presidente Venceslau,17.756,24.531,51.316,176.993,270.597,26.059,296.655,7.836
Promissão,40.698,390.326,49.373,219.054,699.451,78.124,777.574,22.956
Quadra,13.056,2.664,7.285,9.773,32.778,1.717,34.495,11.560
Quatá,43.572,34.876,18.991,44.900,142.339,11.409,153.748,12.511
Queiroz,25.998,3.498,5.309,7.173,41.978,675,42.653,16.603
Queluz,3.046,3.736,15.382,30.594,52.757,5.138,57.895,5.526
Quintana,7.545,4.056,9.274,13.341,34.216,2.365,36.581,6.330
Rafard,15.334,70.112,14.137,39.923,139.507,17.815,157.322,18.465
Rancharia,93.107,60.882,48.557,130.545,333.091,22.709,355.800,12.285
Redenção da Serra,4.770,1.616,7.876,8.705,22.966,1.102,24.068,6.096
Regente Feijó,25.109,40.362,27.908,126.229,219.609,29.786,249.395,13.911
Reginópolis,18.099,10.180,9.015,14.003,51.297,1.995,53.292,8.478
Registro,52.567,43.345,74.141,245.705,415.759,27.494,443.253,8.147
Restinga,46.578,6.017,12.732,19.843,85.171,1.588,86.759,14.027
Ribeira,3.097,628,5.320,4.057,13.102,474,13.576,3.916
Ribeirão Bonito,52.253,6.583,18.995,39.968,117.800,3.366,121.165,10.280
Ribeirão Branco,52.154,8.244,34.220,30.297,124.914,2.893,127.807,6.441
Ribeirão Corrente,19.997,2.995,8.675,9.087,40.755,577,41.333,10.049
Ribeirão do Sul,25.465,6.378,8.215,12.872,52.930,1.252,54.182,12.121
Ribeirão dos Índios,9.807,1.065,4.801,3.864,19.536,205,19.742,8.921
Ribeirão Grande,7.624,38.357,14.404,13.858,74.243,11.177,85.420,11.452
Ribeirão Pires,822,305.561,150.835,496.581,953.800,129.853,1.083.652,9.838
Ribeirão Preto,118.842,1.505.065,869.689,7.109.648,9.603.243,1.431.341,11.034.584,19.537
Rifaina,5.983,3.625,7.722,10.731,28.061,1.203,29.264,8.557
Rincão,28.304,5.942,17.272,24.868,76.386,2.703,79.089,7.584
Rinópolis,16.642,7.502,14.601,29.870,68.613,4.622,73.235,7.273
Rio Claro,59.949,1.362.690,333.062,1.256.360,3.012.061,520.547,3.532.608,19.745
Rio das Pedras,55.263,243.017,46.487,160.681,505.447,79.952,585.399,21.692
Rio Grande da Serra,237,68.091,53.135,79.573,201.035,21.911,222.947,5.390
Riolândia,22.522,9.329,13.140,22.396,67.387,3.118,70.505,7.267
Riversul,7.947,1.906,9.290,6.949,26.092,548,26.640,4.016
Rosana,11.267,600.511,48.845,53.661,714.284,11.300,725.584,33.377
Roseira,2.485,29.716,15.699,39.348,87.248,10.368,97.616,10.639
Rubiácea,21.577,6.119,5.097,8.308,41.101,896,41.997,16.444
Rubinéia,4.824,2.905,7.781,6.418,21.928,771,22.699,8.180
Sabino,7.626,5.090,9.946,13.315,35.976,1.879,37.856,7.447
Sagres,7.633,1.408,4.905,5.279,19.224,359,19.583,8.139
Sales,18.715,2.096,9.242,13.076,43.129,1.132,44.262,8.728
Sales Oliveira,45.692,23.232,17.256,45.347,131.527,6.986,138.513,13.777
Salesópolis,27.356,19.002,26.856,40.355,113.569,22.222,135.791,8.933
Salmourão,11.383,4.273,7.941,8.083,31.680,782,32.462,6.980
Saltinho,9.403,17.903,11.838,29.758,68.903,9.014,77.917,11.963
Salto,7.791,599.792,157.393,864.960,1.629.935,413.165,2.043.101,20.300
Salto de Pirapora,10.778,307.551,57.891,153.508,529.728,68.832,598.560,15.683
Salto Grande,18.250,27.096,13.853,27.561,86.760,4.504,91.265,10.485
Sandovalina,19.010,87.164,10.086,9.368,125.629,1.247,126.876,36.669
Santa Adélia,36.979,6.042,20.929,50.142,114.092,5.693,119.786,8.536
Santa Albertina,10.162,3.805,9.057,15.897,38.921,1.696,40.617,7.136
Santa Bárbara d'Oeste,25.333,812.689,271.920,816.599,1.926.541,330.681,2.257.222,12.802
Santa Branca,14.124,95.454,25.115,48.494,183.187,24.103,207.290,15.334
Santa Clara d'Oeste,9.269,1.649,4.902,4.350,20.170,366,20.537,9.728
Santa Cruz da Conceição,19.910,10.766,8.843,22.170,61.688,5.041,66.729,17.482
Santa Cruz da Esperança,9.901,2.732,4.475,4.904,22.013,425,22.438,11.835
Santa Cruz das Palmeiras,48.134,9.253,41.613,105.582,204.581,14.985,219.566,7.794
Santa Cruz do Rio Pardo,77.502,128.006,59.518,257.684,522.711,44.935,567.646,13.253
Santa Ernestina,17.013,7.263,9.348,13.796,47.419,1.492,48.911,8.635
Santa Fé do Sul,14.401,103.667,56.775,161.122,335.966,34.151,370.117,13.110
Santa Gertrudes,16.565,296.085,35.165,99.485,447.299,76.207,523.506,27.187
Santa Isabel,14.136,106.507,72.014,207.616,400.272,44.499,444.771,9.274
Santa Lúcia,31.540,5.031,13.793,17.408,67.772,1.383,69.155,8.596
Santa Maria da Serra,12.030,3.610,8.849,20.597,45.086,4.480,49.567,9.744
Santa Mercedes,2.760,1.723,5.923,4.707,15.114,648,15.762,5.530
Santa Rita do Passa Quatro,85.284,66.968,45.890,151.785,349.927,30.377,380.304,14.389
Santa Rita d'Oeste,6.205,30.227,5.732,16.241,58.405,5.620,64.025,24.381
Santa Rosa de Viterbo,37.228,174.832,35.957,109.180,357.196,56.085,413.281,18.079
Santa Salete,5.106,544,3.299,2.145,11.093,214,11.307,7.885
Santana da Ponte Pensa,5.686,1.343,4.109,3.554,14.691,380,15.071,8.657
Santana de Parnaíba,21.268,543.999,239.019,2.186.915,2.991.201,451.841,3.443.042,36.414
Santo Anastácio,16.978,17.496,33.121,87.482,155.077,14.127,169.204,8.183
Santo André,247,3.402.365,997.353,6.077.295,10.477.261,2.206.036,12.683.297,19.012
Santo Antônio da Alegria,16.540,3.985,10.539,12.487,43.552,1.347,44.898,7.335
Santo Antônio de Posse,44.938,37.815,35.146,115.943,233.841,25.476,259.317,13.197
Santo Antônio do Aracanguá,63.350,32.135,18.901,30.225,144.611,16.449,161.059,21.901
Santo Antônio do Jardim,9.702,3.192,10.437,16.742,40.073,3.157,43.230,7.153
Santo Antônio do Pinhal,3.016,2.606,12.945,16.465,35.032,1.728,36.761,5.711
Santo Expedito,8.111,2.498,5.056,5.142,20.806,466,21.272,7.890
Santópolis do Aguapeí,9.019,4.743,6.994,10.994,31.750,1.982,33.731,8.268
Santos,849,749.394,769.785,6.323.430,7.843.458,1.307.730,9.151.188,21.787
São Bento do Sapucaí,12.333,3.751,16.617,28.375,61.075,3.440,64.515,6.174
São Bernardo do Campo,2.037,9.278.705,1.297.716,9.337.693,19.916.151,5.442.332,25.358.483,34.229
São Caetano do Sul,7,4.088.712,416.736,3.671.048,8.176.503,3.278.306,11.454.809,78.690
São Carlos,143.708,1.489.492,344.599,1.629.175,3.606.974,484.059,4.091.033,19.450
São Francisco,4.528,945,5.355,3.599,14.427,405,14.832,5.221
São João da Boa Vista,35.435,318.081,131.188,536.026,1.020.731,140.471,1.161.202,14.267
São João das Duas Pontes,6.113,876,5.379,4.163,16.532,302,16.835,6.416
São João de Iracema,13.243,3.996,4.114,4.844,26.198,578,26.776,15.415
São João do Pau d'Alho,3.209,1.351,4.897,4.207,13.664,491,14.154,6.623
São Joaquim da Barra,80.332,138.171,65.465,297.230,581.199,81.621,662.819,14.864
São José da Bela Vista,41.589,10.498,12.744,23.556,88.387,2.683,91.070,10.971
São José do Barreiro,4.119,1.712,8.694,7.057,21.581,1.385,22.966,5.578
São José do Rio Pardo,47.885,227.847,80.716,330.312,686.760,78.724,765.484,14.909
São José do Rio Preto,21.087,749.709,581.987,3.870.861,5.223.643,707.666,5.931.310,15.289
São José dos Campos,14.371,8.428.423,1.125.660,6.555.758,16.124.212,2.816.034,18.940.246,31.926
São Lourenço da Serra,303,21.273,27.421,87.820,136.818,20.891,157.708,11.862
São Luís do Paraitinga,13.110,4.612,20.062,24.638,62.423,4.035,66.458,6.343
São Manuel,100.039,97.371,56.466,215.042,468.918,41.287,510.204,13.501
São Miguel Arcanjo,89.209,11.908,46.823,75.163,223.103,9.007,232.111,7.411
São Paulo,10.451,35.544.664,17.266.765,179.516.996,232.338.875,51.501.317,283.840.192,25.934
São Pedro,46.446,29.695,51.751,122.420,250.312,18.074,268.386,8.888
São Pedro do Turvo,26.235,6.885,11.482,16.838,61.441,2.882,64.322,9.047
São Roque,14.054,187.638,108.601,421.826,732.119,126.730,858.849,11.567
São Sebastião,2.689,103.057,195.427,934.386,1.235.559,1.300.924,2.536.482,37.610
São Sebastião da Grama,21.341,11.704,17.942,45.505,96.492,6.908,103.399,8.404
São Simão,43.422,23.766,24.982,71.866,164.036,16.434,180.469,12.783
São Vicente,711,205.593,497.739,1.105.807,1.809.850,171.473,1.981.323,6.169
Sarapuí,22.698,5.746,13.697,16.555,58.695,2.546,61.241,7.121
Sarutaiá,6.727,1.291,6.716,6.753,21.487,378,21.865,5.984
Sebastianópolis do Sul,19.620,24.946,5.607,17.718,67.892,6.639,74.530,26.457
Serra Azul,30.546,16.898,13.721,19.161,80.325,3.021,83.346,8.566
Serra Negra,22.617,32.279,39.762,134.812,229.470,17.817,247.287,9.724
Serrana,14.003,65.743,63.999,95.752,239.497,17.963,257.460,7.083
Sertãozinho,82.036,840.032,178.383,848.214,1.948.666,320.864,2.269.529,21.880
Sete Barras,49.969,6.413,23.148,25.522,105.052,2.942,107.994,8.082
Severínia,26.757,36.035,25.309,44.251,132.353,10.040,142.392,9.661
Silveiras,7.302,1.325,9.240,9.210,27.077,1.789,28.866,5.090
Socorro,36.442,38.060,48.624,125.342,248.469,19.754,268.223,7.632
Sorocaba,15.160,3.849.795,788.655,5.181.977,9.835.588,2.400.944,12.236.532,22.276
Sud Mennucci,21.228,42.543,14.579,30.088,108.438,10.021,118.459,16.067
Sumaré,36.743,1.896.815,376.763,1.753.661,4.063.981,1.639.750,5.703.731,25.600
Suzanápolis,14.431,5.066,6.173,8.662,34.332,1.421,35.753,11.412
Suzano,70.709,2.563.304,418.234,1.471.848,4.524.094,777.853,5.301.947,21.230
Tabapuã,38.561,13.817,18.357,34.862,105.597,4.243,109.840,9.982
Tabatinga,41.930,7.730,24.450,40.326,114.435,4.366,118.801,8.432
Taboão da Serra,43,1.173.185,346.768,1.391.030,2.911.027,587.971,3.498.997,15.478
Taciba,17.576,4.934,13.300,12.854,48.664,1.506,50.170,9.076
Taguaí,16.251,7.002,12.392,23.128,58.773,4.699,63.471,6.739
Taiaçu,19.987,1.749,9.325,14.745,45.806,1.243,47.049,8.091
Taiúva,28.127,7.075,9.960,21.925,67.087,2.584,69.671,12.691
Tambaú,113.530,46.613,35.183,88.519,283.845,23.948,307.793,13.707
Tanabi,51.939,44.156,35.473,79.890,211.457,18.159,229.617,9.781
Tapiraí,20.184,18.858,16.380,19.894,75.316,3.679,78.995,9.489
Tapiratiba,28.396,20.306,21.506,39.475,109.683,27.012,136.694,10.624
Taquaral,12.893,1.054,5.422,5.387,24.756,534,25.291,9.197
Taquaritinga,100.067,60.429,92.899,267.906,521.301,36.792,558.094,10.444
Taquarituba,25.996,12.766,32.419,71.735,142.916,9.968,152.884,6.877
Taquarivaí,19.704,2.559,9.860,16.280,48.403,2.375,50.778,10.342
Tarabai,7.191,4.521,11.259,14.155,37.127,2.252,39.378,6.258
Tarumã,47.446,103.797,20.108,74.404,245.755,71.006,316.761,26.478
Tatuí,50.249,432.536,157.892,555.307,1.195.985,162.637,1.358.621,13.334
Taubaté,14.038,2.903.361,469.891,2.129.903,5.517.193,1.577.935,7.095.127,26.766
Tejupá,18.555,1.937,9.429,7.507,37.428,502,37.930,7.492
Teodoro Sampaio,44.083,24.271,30.210,62.808,161.373,9.147,170.520,8.151
Terra Roxa,49.844,18.684,12.929,27.738,109.196,3.528,112.724,13.752
Tietê,69.949,269.720,53.850,423.950,817.469,117.239,934.708,26.924
Timburi,8.094,1.326,5.857,5.115,20.392,443,20.835,7.734
Torre de Pedra,1.004,703,5.032,2.632,9.372,346,9.718,4.372
Torrinha,34.572,5.745,13.546,30.124,83.986,4.254,88.241,9.667
Trabiju,7.271,2.931,3.972,3.881,18.056,976,19.031,12.894
Tremembé,3.449,54.854,63.183,103.580,225.067,26.422,251.489,6.526
Três Fronteiras,9.895,13.531,8.915,13.027,45.368,2.182,47.550,8.905
Tuiuti,9.074,3.650,9.034,13.503,35.262,2.794,38.056,6.867
Tupã,36.881,119.555,92.318,371.596,620.350,57.423,677.774,10.641
Tupi Paulista,12.823,6.247,21.567,56.137,96.774,7.323,104.097,7.480
Turiúba,5.422,2.693,4.726,4.480,17.321,530,17.850,9.297
Turmalina,11.292,2.868,4.914,5.595,24.669,510,25.179,11.679
Ubarana,21.505,97.529,9.840,12.347,141.220,2.083,143.303,29.359
Ubatuba,5.726,45.259,132.667,355.858,539.510,40.266,579.776,7.802
Ubirajara,10.441,2.186,7.277,7.931,27.835,1.261,29.096,6.762
Uchoa,30.451,22.587,16.062,30.229,99.328,11.046,110.375,11.862
União Paulista,9.667,5.209,3.749,5.940,24.564,784,25.348,16.754
Urânia,18.895,8.506,12.264,22.772,62.437,3.504,65.941,7.435
Uru,12.505,2.090,4.290,4.557,23.442,301,23.742,18.165
Urupês,46.658,12.077,21.107,47.201,127.043,5.865,132.909,10.709
Valentim Gentil,11.146,45.492,15.509,31.112,103.260,9.496,112.755,11.226
Valinhos,14.161,985.615,189.031,932.537,2.121.344,410.909,2.532.253,26.061
Valparaíso,103.613,61.392,32.727,94.308,292.039,22.215,314.254,15.069
Vargem,4.865,4.766,13.832,11.442,34.905,1.876,36.782,4.564
Vargem Grande do Sul,23.879,33.911,52.924,144.457,255.171,26.382,281.554,7.387
Vargem Grande Paulista,7.311,197.396,75.027,190.354,470.088,76.178,546.266,14.093
Várzea Paulista,760,491.018,145.752,335.934,973.463,170.561,1.144.024,11.306
Vera Cruz,11.197,6.261,16.623,28.699,62.779,4.617,67.396,6.155
Vinhedo,14.273,1.094.861,114.590,704.911,1.928.635,676.041,2.604.676,45.855
Viradouro,37.086,7.682,28.707,56.694,130.169,6.248,136.417,8.130
Vista Alegre do Alto,20.066,50.605,10.510,34.708,115.889,10.156,126.045,20.994
Vitória Brasil,4.099,584,4.266,2.808,11.758,219,11.977,6.980
Votorantim,8.655,391.246,159.776,325.303,884.980,239.675,1.124.655,10.816
Votuporanga,28.165,270.165,117.104,523.371,938.805,100.391,1.039.196,12.812
Zacarias,14.029,6.518,5.611,6.708,32.865,1.204,34.069,15.707
