MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Monte Azul Paulista,34.351,15.794,27.403,69.943,147.490,9.961,157.450,8.105
Monte Castelo,10.885,1.604,5.506,7.202,25.197,567,25.763,6.304
Monte Mor,22.712,598.293,48.019,210.761,879.785,258.874,1.138.659,27.146
Monteiro Lobato,4.134,2.237,5.938,9.789,22.098,1.672,23.770,6.224
Morro Agudo,174.526,99.605,37.315,138.859,450.306,31.868,482.174,17.961
Morungaba,13.226,71.365,15.532,59.534,159.657,36.516,196.173,18.391
Motuca,48.928,22.995,7.284,17.965,97.173,3.789,100.963,25.015
Murutinga do Sul,7.823,3.156,5.830,8.419,25.228,961,26.189,6.442
Nantes,14.298,901,3.775,8.721,27.695,577,28.272,11.479
Narandiba,9.379,3.379,6.581,5.225,24.564,863,25.427,6.400
Natividade da Serra,4.204,1.106,8.964,6.617,20.890,792,21.682,3.156
Nazaré Paulista,11.937,20.623,17.683,72.729,122.971,12.750,135.722,8.890
Neves Paulista,8.170,22.102,15.756,24.722,70.750,4.162,74.912,8.440
Nhandeara,16.572,8.226,12.258,40.498,77.553,5.181,82.735,7.921
Nipoã,9.433,3.668,4.740,8.607,26.448,1.556,28.004,7.723
Nova Aliança,8.624,4.379,6.801,11.247,31.049,1.727,32.776,6.287
Nova Campina,21.788,25.336,11.054,11.103,69.281,6.721,76.002,9.726
Nova Canaã Paulista,7.729,1.243,3.428,2.680,15.080,290,15.370,6.529
Nova Castilho,6.970,445,3.046,2.145,12.606,144,12.750,12.342
Nova Europa,15.559,10.878,11.346,21.144,58.928,4.481,63.410,7.914
Nova Granada,29.564,6.378,21.208,49.021,106.172,6.175,112.347,6.288
Nova Guataporanga,1.247,646,3.566,2.790,8.248,287,8.535,4.000
Nova Independência,6.303,2.030,4.662,3.782,16.777,549,17.326,7.072
Nova Luzitânia,3.296,729,4.276,4.167,12.467,436,12.903,4.292
Nova Odessa,5.633,397.425,65.241,211.619,679.917,128.714,808.631,17.636
Novais,12.625,1.083,5.406,5.524,24.637,347,24.985,6.697
Novo Horizonte,66.636,37.825,39.958,111.308,255.728,12.661,268.389,7.866
Nuporanga,37.374,28.771,9.344,30.602,106.091,7.315,113.406,17.391
Ocauçu,8.054,1.233,5.782,7.468,22.536,1.241,23.777,5.688
Óleo,11.729,1.165,4.180,4.401,21.475,202,21.677,7.561
Olímpia,80.711,144.640,53.419,222.119,500.889,57.103,557.993,11.707
Onda Verde,18.335,19.405,5.184,34.360,77.284,9.593,86.877,23.993
Oriente,3.459,5.770,6.872,11.324,27.426,2.910,30.335,5.059
Orindiúva,16.833,34.449,8.414,20.908,80.605,13.889,94.494,20.007
Orlândia,35.943,201.887,49.396,419.107,706.333,126.151,832.484,22.115
Osasco,158,1.710.384,829.555,10.437.915,12.978.012,3.254.631,16.232.642,24.595
Oscar Bressane,7.428,2.530,4.609,5.905,20.471,997,21.469,8.462
Osvaldo Cruz,17.212,88.766,33.447,134.816,274.242,32.520,306.761,10.127
Ourinhos,30.960,307.514,137.665,594.092,1.070.231,134.512,1.204.743,12.332
Ouro Verde,8.121,1.708,10.342,15.886,36.057,2.607,38.664,5.203
Ouroeste,11.168,28.490,13.551,25.246,78.456,7.271,85.726,12.078
Pacaembu,9.349,2.934,15.809,26.653,54.745,3.626,58.371,4.547
Palestina,27.302,7.319,12.730,21.905,69.256,2.775,72.031,7.328
Palmares Paulista,8.816,4.948,11.488,14.198,39.451,1.837,41.288,4.389
Palmeira d'Oeste,14.749,3.281,11.628,22.116,51.773,2.236,54.009,5.348
Palmital,57.780,34.397,27.345,121.985,241.506,25.635,267.141,12.747
Panorama,7.410,8.830,17.337,41.487,75.065,5.331,80.396,5.720
Paraguaçu Paulista,51.174,65.704,52.650,120.793,290.321,21.155,311.476,7.629
Paraibuna,24.971,29.366,26.031,41.093,121.461,4.914,126.375,7.321
Paraíso,13.875,10.620,8.684,18.698,51.876,3.411,55.288,9.848
Paranapanema,36.738,9.388,23.684,47.420,117.230,6.823,124.052,7.531
Paranapuã,5.619,1.543,4.788,6.368,18.317,961,19.278,5.166
Parapuã,33.666,8.206,12.734,30.761,85.367,4.572,89.939,8.132
Pardinho,8.880,8.281,8.675,35.190,61.026,7.255,68.281,13.473
Pariquera-Açu,6.180,9.717,22.072,74.295,112.264,9.438,121.701,6.759
Parisi,4.568,1.464,3.971,2.917,12.921,404,13.324,6.702
Patrocínio Paulista,56.736,47.731,15.229,47.113,166.810,14.959,181.769,15.136
Paulicéia,4.653,2.865,8.513,9.098,25.130,2.181,27.311,4.759
Paulínia,13.866,4.087.402,290.517,2.674.696,7.066.481,1.515.566,8.582.047,135.930
Paulistânia,10.431,645,3.278,2.176,16.530,142,16.673,9.299
Paulo de Faria,41.076,5.485,11.778,22.975,81.314,1.917,83.231,9.731
Pederneiras,56.239,201.083,43.923,291.008,592.254,93.824,686.078,17.774
Pedra Bela,8.713,1.070,7.573,7.255,24.611,735,25.346,4.473
Pedranópolis,9.026,2.662,4.685,4.474,20.848,574,21.422,8.014
Pedregulho,41.355,288.831,18.013,35.346,383.545,2.895,386.440,25.220
Pedreira,5.971,131.853,49.701,136.417,323.942,53.845,377.788,9.986
Pedrinhas Paulista,9.358,2.813,5.509,13.928,31.608,1.454,33.062,11.401
Pedro de Toledo,29.212,4.596,12.667,17.561,64.037,1.356,65.393,6.794
Penápolis,55.752,120.481,67.449,249.238,492.920,49.429,542.349,9.637
Pereira Barreto,26.027,9.218,33.319,73.747,142.310,7.860,150.170,5.995
Pereiras,15.124,22.637,8.935,16.967,63.662,4.732,68.394,10.263
Peruíbe,15.748,36.331,86.351,171.756,310.186,21.411,331.597,6.040
Piacatu,9.707,5.537,6.246,9.274,30.764,1.105,31.869,6.528
Piedade,79.553,42.937,59.606,132.051,314.146,29.899,344.045,6.719
Pilar do Sul,47.422,5.626,29.044,50.822,132.914,6.971,139.885,5.584
Pindamonhangaba,19.881,896.335,164.469,727.555,1.808.240,506.615,2.314.855,17.172
Pindorama,20.526,19.934,16.990,34.756,92.206,11.631,103.838,7.471
Pinhalzinho,21.941,3.609,14.829,25.120,65.499,3.161,68.661,5.807
Piquerobi,7.073,1.985,5.736,5.306,20.100,849,20.949,5.980
Piquete,1.616,3.334,16.985,21.347,43.282,4.185,47.467,3.205
Piracaia,15.986,22.357,30.731,54.804,123.877,10.273,134.150,5.559
Piracicaba,97.091,2.509.130,457.653,2.511.366,5.575.240,1.013.481,6.588.721,19.169
Piraju,16.488,21.844,32.064,112.229,182.626,17.076,199.702,7.041
Pirajuí,15.224,14.954,22.616,56.691,109.485,8.310,117.795,5.552
Pirangi,28.348,11.765,11.396,33.137,84.646,4.598,89.244,8.673
Pirapora do Bom Jesus,26,24.858,22.516,91.522,138.923,14.717,153.640,11.178
Pirapozinho,13.724,31.091,26.567,69.049,140.432,17.082,157.514,6.770
Pirassununga,53.242,185.674,82.173,310.185,631.274,112.808,744.082,11.097
Piratininga,9.364,5.789,12.867,25.148,53.168,4.013,57.181,5.100
Pitangueiras,52.608,90.438,40.334,110.363,293.743,25.302,319.045,9.698
Planalto,13.527,4.345,5.672,7.021,30.564,1.133,31.697,7.968
Platina,15.520,3.429,4.739,6.218,29.906,1.104,31.010,10.330
Poá,535,433.940,118.919,2.435.234,2.988.628,239.367,3.227.995,32.365
Poloni,10.134,3.268,5.966,9.552,28.921,1.603,30.524,6.115
Pompéia,13.309,270.981,25.988,128.283,438.561,117.288,555.849,29.334
Pongaí,6.312,2.702,5.325,7.486,21.825,987,22.812,6.309
Pontal,32.757,114.363,40.366,108.833,296.320,30.796,327.116,9.711
Pontalinda,8.518,1.931,5.622,5.954,22.025,962,22.987,6.130
Pontes Gestal,3.209,1.790,4.523,3.817,13.338,973,14.311,5.675
Populina,9.091,917,6.127,6.523,22.657,508,23.165,5.316
Porangaba,4.416,10.143,8.815,12.551,35.925,2.659,38.583,5.255
Porto Feliz,53.332,124.569,57.354,144.568,379.823,44.309,424.132,9.023
Porto Ferreira,28.254,186.657,75.716,208.272,498.899,90.078,588.977,12.019
Potim,696,10.271,17.422,22.905,51.294,4.341,55.635,3.499
Potirendaba,15.209,12.376,19.101,36.528,83.213,7.545,90.758,6.329
Pracinha,1.954,304,2.650,1.770,6.678,163,6.841,3.413
Pradópolis,12.825,68.208,20.218,74.740,175.992,17.169,193.161,13.248
Praia Grande,610,237.994,330.304,764.940,1.333.847,99.483,1.433.330,6.505
Pratânia,22.982,3.687,5.779,7.508,39.956,1.089,41.045,9.710
Presidente Alves,10.660,3.513,5.691,7.367,27.231,2.098,29.329,6.932
Presidente Bernardes,26.684,5.661,20.024,36.240,88.608,3.516,92.125,6.420
Presidente Epitácio,16.418,144.791,48.741,166.485,376.434,40.470,416.904,10.369
Presidente Prudente,22.446,407.987,229.744,1.449.847,2.110.025,283.651,2.393.676,12.153
Presidente Venceslau,14.616,14.039,42.814,134.464,205.934,18.771,224.705,5.952
Promissão,40.744,212.252,40.374,135.394,428.765,47.551,476.317,14.465
Quadra,9.554,1.655,5.024,7.579,23.811,1.579,25.390,8.868
Quatá,26.526,17.775,15.693,30.777,90.771,7.627,98.398,8.152
Queiroz,21.650,2.145,3.536,5.033,32.364,542,32.907,13.459
Queluz,2.158,3.219,11.858,23.032,40.266,3.681,43.948,4.379
Quintana,6.883,4.641,6.356,11.661,29.540,2.731,32.272,5.704
Rafard,13.023,36.974,11.297,24.222,85.516,10.641,96.158,11.325
Rancharia,70.507,48.737,38.603,106.038,263.884,21.502,285.386,9.859
Redenção da Serra,2.733,906,5.867,5.215,14.720,540,15.261,3.848
Regente Feijó,18.172,39.547,21.784,86.031,165.534,24.007,189.541,10.757
Reginópolis,13.610,9.522,6.876,11.034,41.042,2.086,43.128,7.464
Registro,13.875,43.384,60.868,182.986,301.113,21.222,322.335,5.930
Restinga,30.411,5.299,9.249,12.763,57.723,2.267,59.990,10.012
Ribeira,2.333,563,4.388,3.696,10.980,351,11.331,3.256
Ribeirão Bonito,45.630,5.731,14.840,31.573,97.775,2.767,100.542,8.661
Ribeirão Branco,46.689,12.696,26.789,25.927,112.101,2.961,115.062,5.629
Ribeirão Corrente,20.087,1.991,6.556,7.599,36.234,421,36.655,9.091
Ribeirão do Sul,17.813,4.435,6.462,12.201,40.911,1.650,42.561,9.507
Ribeirão dos Índios,2.857,489,3.499,2.028,8.873,189,9.062,4.093
Ribeirão Grande,11.782,37.436,11.133,11.723,72.074,7.018,79.092,10.648
Ribeirão Pires,574,301.160,121.183,369.572,792.490,109.948,902.437,8.327
Ribeirão Preto,43.727,1.311.311,721.429,5.264.961,7.341.428,1.110.508,8.451.936,15.511
Rifaina,3.481,2.156,5.961,8.416,20.014,945,20.959,6.183
Rincão,45.948,5.719,13.021,25.497,90.185,2.887,93.073,8.936
Rinópolis,14.201,6.426,12.218,24.266,57.112,3.631,60.743,6.001
Rio Claro,32.725,1.278.041,250.278,971.314,2.532.359,526.731,3.059.090,17.455
Rio das Pedras,27.472,153.682,34.253,104.762,320.168,57.306,377.474,14.635
Rio Grande da Serra,166,59.869,41.353,65.219,166.606,20.188,186.795,4.677
Riolândia,20.344,8.317,9.867,25.355,63.883,4.203,68.085,7.327
Riversul,7.095,1.079,8.102,6.018,22.294,482,22.776,3.328
Rosana,11.392,501.377,37.041,46.341,596.152,9.093,605.244,26.739
Roseira,1.818,21.450,11.439,28.456,63.163,6.349,69.512,7.748
Rubiácea,17.049,3.474,4.021,5.956,30.499,519,31.019,12.553
Rubinéia,4.501,1.430,5.754,5.217,16.903,564,17.468,6.417
Sabino,9.359,3.799,7.684,11.483,32.324,1.595,33.919,6.787
Sagres,5.555,721,3.901,3.603,13.781,283,14.064,5.819
Sales,9.951,1.509,6.766,9.389,27.615,894,28.509,5.811
Sales Oliveira,39.965,23.390,12.861,36.073,112.289,5.968,118.257,12.083
Salesópolis,31.929,71.294,20.050,38.226,161.500,13.056,174.556,11.712
Salmourão,9.621,2.455,6.107,6.566,24.749,723,25.473,5.567
Saltinho,8.016,10.784,9.179,21.226,49.204,6.557,55.762,8.908
Salto,7.594,498.056,117.715,722.866,1.346.230,327.790,1.674.020,17.048
Salto de Pirapora,9.950,381.479,47.340,137.330,576.100,74.360,650.460,17.506
Salto Grande,14.452,27.840,10.753,26.652,79.696,5.601,85.297,9.878
Sandovalina,24.780,85.959,7.967,9.345,128.052,779,128.831,38.642
Santa Adélia,33.380,5.224,16.148,48.052,102.804,5.266,108.070,7.810
Santa Albertina,8.698,3.567,7.485,12.874,32.625,1.778,34.403,6.063
Santa Bárbara d'Oeste,22.858,669.475,218.472,629.674,1.540.479,287.523,1.828.003,10.492
Santa Branca,3.979,57.902,19.526,36.186,117.594,14.019,131.613,9.856
Santa Clara d'Oeste,8.262,1.089,3.313,3.232,15.895,300,16.195,7.647
Santa Cruz da Conceição,16.078,10.436,6.431,20.710,53.655,5.567,59.222,15.928
Santa Cruz da Esperança,5.844,1.337,3.672,2.979,13.833,310,14.142,7.535
Santa Cruz das Palmeiras,33.019,8.904,31.856,92.686,166.465,15.168,181.633,6.659
Santa Cruz do Rio Pardo,57.799,137.642,45.671,226.637,467.749,60.790,528.539,12.523
Santa Ernestina,10.700,3.280,7.320,11.114,32.414,967,33.381,5.872
Santa Fé do Sul,11.402,78.635,42.189,124.460,256.686,26.271,282.957,10.217
Santa Gertrudes,7.525,189.803,24.803,63.723,285.855,59.699,345.554,19.076
Santa Isabel,12.998,139.143,54.094,178.971,385.205,43.418,428.623,9.196
Santa Lúcia,35.219,3.549,10.730,14.756,64.254,963,65.217,8.165
Santa Maria da Serra,13.634,2.700,5.975,16.505,38.813,3.367,42.180,8.530
Santa Mercedes,2.887,1.294,4.205,3.829,12.216,588,12.804,4.518
Santa Rita do Passa Quatro,78.053,40.209,35.812,112.008,266.082,20.298,286.380,10.866
Santa Rita d'Oeste,7.494,19.409,4.588,11.375,42.866,4.077,46.943,17.654
Santa Rosa de Viterbo,19.849,136.474,27.206,79.738,263.267,53.623,316.891,14.158
Santa Salete,4.508,491,2.920,1.865,9.784,180,9.964,7.031
Santana da Ponte Pensa,5.752,770,3.286,3.221,13.029,272,13.300,7.410
Santana de Parnaíba,19.473,534.823,183.949,1.688.335,2.426.581,335.862,2.762.442,31.489
Santo Anastácio,13.988,11.115,25.313,69.878,120.294,10.768,131.061,6.324
Santo André,225,3.202.857,785.417,4.924.546,8.913.045,2.458.157,11.371.202,17.188
Santo Antônio da Alegria,10.171,3.024,8.123,9.477,30.795,1.253,32.049,5.331
Santo Antônio de Posse,40.274,31.963,25.746,88.929,186.912,22.796,209.707,10.952
Santo Antônio do Aracanguá,49.869,17.922,14.233,20.319,102.342,4.938,107.280,14.853
Santo Antônio do Jardim,9.790,2.620,8.163,13.734,34.308,3.095,37.402,6.143
Santo Antônio do Pinhal,2.693,1.767,9.712,12.316,26.488,1.194,27.682,4.321
Santo Expedito,2.384,907,4.120,3.311,10.722,315,11.037,4.203
Santópolis do Aguapeí,6.316,2.945,5.716,8.005,22.983,1.156,24.139,6.059
Santos,601,721.712,597.306,5.135.339,6.454.959,838.702,7.293.661,17.393
São Bento do Sapucaí,10.329,2.328,13.678,23.885,50.220,2.530,52.749,5.054
São Bernardo do Campo,1.931,8.276.674,1.086.115,7.188.126,16.552.846,5.347.772,21.900.618,30.068
São Caetano do Sul,6,3.019.959,306.182,2.763.090,6.089.238,2.175.163,8.264.401,57.491
São Carlos,106.000,1.331.424,266.898,1.232.338,2.936.660,438.266,3.374.926,16.502
São Francisco,3.764,547,4.248,3.650,12.209,454,12.663,4.437
São João da Boa Vista,32.045,241.068,106.757,434.211,814.082,108.131,922.212,11.517
São João das Duas Pontes,5.174,454,4.267,3.525,13.420,249,13.668,5.179
São João de Iracema,6.317,2.610,3.230,2.939,15.097,491,15.588,9.057
São João do Pau d'Alho,3.120,1.547,3.659,3.275,11.601,425,12.026,5.560
São Joaquim da Barra,41.555,98.749,49.720,198.256,388.280,48.991,437.271,10.034
São José da Bela Vista,27.005,7.366,9.077,16.533,59.982,2.402,62.384,7.569
São José do Barreiro,3.037,1.287,6.449,5.407,16.180,566,16.746,4.059
São José do Rio Pardo,44.243,205.332,70.627,270.885,591.087,66.478,657.565,12.880
São José do Rio Preto,18.441,736.799,468.472,2.931.963,4.155.674,527.802,4.683.477,12.381
São José dos Campos,17.861,9.276.760,876.777,5.546.388,15.717.784,2.955.824,18.673.609,32.457
São Lourenço da Serra,212,29.606,22.574,80.660,133.051,22.867,155.917,12.023
São Luís do Paraitinga,7.626,4.724,15.557,18.865,46.772,2.634,49.406,4.716
São Manuel,83.399,77.844,45.883,176.027,383.152,35.362,418.515,11.180
São Miguel Arcanjo,69.911,8.473,38.121,62.002,178.507,6.866,185.373,5.950
São Paulo,8.991,32.122.630,13.986.466,132.237.766,178.355.852,41.506.500,219.862.352,20.391
São Pedro,37.046,22.448,38.238,95.704,193.436,13.520,206.956,7.032
São Pedro do Turvo,20.947,4.335,8.913,13.743,47.938,2.080,50.018,7.108
São Roque,11.876,172.593,91.117,325.308,600.893,103.202,704.095,9.799
São Sebastião,1.862,80.525,172.812,728.135,983.334,502.760,1.486.094,23.144
São Sebastião da Grama,21.295,10.186,14.809,35.280,81.570,5.621,87.191,7.032
São Simão,37.860,17.336,18.913,54.037,128.145,10.764,138.909,9.931
São Vicente,497,223.650,381.867,813.253,1.419.266,135.179,1.554.445,4.930
Sarapuí,18.156,3.664,10.629,13.956,46.405,1.875,48.280,5.789
Sarutaiá,5.418,1.239,5.504,5.945,18.105,347,18.453,5.016
Sebastianópolis do Sul,12.092,2.663,4.337,7.855,26.946,5.870,32.816,12.047
Serra Azul,22.164,9.578,11.128,14.030,56.899,1.824,58.723,6.550
Serra Negra,21.098,27.466,33.009,105.920,187.493,14.311,201.804,8.107
Serrana,9.957,45.681,47.717,70.243,173.598,14.101,187.699,5.353
Sertãozinho,48.414,515.810,141.678,554.431,1.260.334,177.940,1.438.273,14.272
Sete Barras,37.675,3.954,17.505,19.488,78.623,2.754,81.376,6.019
Severínia,15.435,12.354,19.675,27.360,74.824,4.195,79.019,5.502
Silveiras,4.773,733,6.969,7.024,19.498,824,20.322,3.647
Socorro,36.573,29.691,36.945,94.558,197.767,16.149,213.916,6.231
Sorocaba,12.435,2.921.405,651.255,3.804.680,7.389.775,1.779.149,9.168.925,17.266
Sud Mennucci,20.239,13.724,11.496,17.003,62.463,2.993,65.456,8.869
Sumaré,25.732,1.419.046,272.497,1.316.978,3.034.253,1.435.824,4.470.077,20.904
Suzanápolis,14.757,4.499,4.751,7.907,31.913,1.363,33.276,11.015
Suzano,64.548,2.203.594,315.832,1.057.826,3.641.799,863.168,4.504.967,18.565
Tabapuã,27.182,8.817,14.296,24.969,75.264,2.745,78.009,7.209
Tabatinga,30.827,6.638,17.413,31.713,86.591,3.490,90.081,6.560
Taboão da Serra,30,991.559,283.762,1.123.762,2.399.113,530.671,2.929.783,13.516
Taciba,18.267,4.338,9.850,11.997,44.453,1.174,45.626,8.390
Taguaí,12.805,6.187,9.184,18.226,46.402,3.825,50.227,5.743
Taiaçu,12.788,1.458,7.466,11.585,33.297,1.046,34.343,5.979
Taiúva,14.029,3.445,8.056,16.901,42.432,2.336,44.768,8.107
Tambaú,83.800,35.831,29.001,72.024,220.656,16.317,236.972,10.562
Tanabi,40.938,29.667,27.735,70.694,169.034,14.904,183.938,7.921
Tapiraí,16.321,10.875,13.102,16.976,57.274,2.811,60.084,7.136
Tapiratiba,24.137,13.238,16.288,31.296,84.958,15.151,100.109,7.750
Taquaral,7.935,843,4.122,3.805,16.705,308,17.013,6.225
Taquaritinga,70.021,62.532,70.118,208.463,411.134,30.739,441.873,8.341
Taquarituba,18.283,8.455,26.569,60.812,114.118,9.406,123.525,5.570
Taquarivaí,17.179,2.429,7.291,9.846,36.745,1.548,38.293,8.009
Tarabai,6.618,6.368,8.592,12.015,33.592,1.780,35.373,5.783
Tarumã,32.438,88.483,16.243,70.881,208.045,31.490,239.536,20.721
Tatuí,41.183,380.111,115.523,427.231,964.048,146.463,1.110.512,11.211
Taubaté,13.782,2.194.484,348.377,1.738.752,4.295.395,1.114.312,5.409.706,20.953
Tejupá,14.020,1.844,7.208,5.404,28.475,426,28.901,5.597
Teodoro Sampaio,30.713,17.559,23.453,49.512,121.237,7.464,128.702,6.223
Terra Roxa,21.389,8.906,10.249,17.578,58.123,2.518,60.641,7.554
Tietê,41.450,194.968,40.350,279.017,555.785,85.277,641.062,19.012
Timburi,6.406,1.150,4.795,4.084,16.435,448,16.882,6.234
Torre de Pedra,886,229,3.417,2.015,6.546,195,6.742,3.084
Torrinha,26.296,5.237,10.702,20.825,63.059,3.113,66.172,7.334
Trabiju,5.342,2.056,2.790,2.630,12.818,754,13.572,9.373
Tremembé,3.558,48.998,47.110,88.306,187.971,20.996,208.967,5.602
Três Fronteiras,7.011,9.486,6.833,9.923,33.253,1.784,35.036,6.611
Tuiuti,7.681,17.447,6.573,13.441,45.142,2.616,47.758,8.959
Tupã,37.209,130.778,72.191,307.522,547.700,51.304,599.004,9.407
Tupi Paulista,11.768,6.368,17.177,45.899,81.212,6.235,87.448,6.359
Turiúba,4.020,1.181,3.770,3.452,12.423,369,12.793,6.712
Turmalina,8.575,1.733,4.118,4.392,18.818,431,19.249,8.651
Ubarana,15.322,85.511,7.701,9.283,117.817,1.524,119.341,25.582
Ubatuba,4.396,24.439,105.263,280.997,415.095,30.835,445.929,6.206
Ubirajara,8.529,2.005,5.801,6.572,22.905,858,23.764,5.606
Uchoa,15.765,12.107,13.486,20.925,62.282,7.479,69.761,7.572
União Paulista,7.872,3.028,2.502,4.286,17.688,513,18.201,12.466
Urânia,14.667,5.842,10.284,18.839,49.632,2.961,52.593,5.919
Uru,6.637,989,3.040,2.763,13.429,215,13.644,10.167
Urupês,30.883,5.296,16.111,36.817,89.107,3.757,92.864,7.594
Valentim Gentil,8.691,33.262,11.844,21.284,75.081,7.745,82.825,8.681
Valinhos,13.743,876.313,130.593,666.474,1.687.123,382.268,2.069.391,22.406
Valparaíso,56.655,65.027,25.749,75.723,223.155,25.151,248.306,12.346
Vargem,4.212,3.313,10.403,8.862,26.790,1.787,28.577,3.710
Vargem Grande do Sul,18.489,27.982,42.198,114.286,202.956,20.536,223.492,5.963
Vargem Grande Paulista,6.669,173.461,53.732,160.489,394.352,67.976,462.327,12.613
Várzea Paulista,795,385.911,109.946,245.108,741.760,163.508,905.268,9.200
Vera Cruz,10.236,4.629,13.163,23.049,51.076,6.433,57.509,5.222
Vinhedo,11.343,909.622,84.922,520.102,1.525.989,663.223,2.189.213,40.873
Viradouro,20.070,7.129,21.145,48.303,96.646,6.553,103.200,6.256
Vista Alegre do Alto,14.410,37.660,8.296,24.864,85.231,8.317,93.548,16.786
Vitória Brasil,2.880,292,2.987,1.841,8.000,152,8.152,4.781
Votorantim,6.857,347.394,128.934,244.106,727.292,117.553,844.845,8.338
Votuporanga,17.565,204.500,92.842,414.476,729.384,85.360,814.744,10.266
Zacarias,9.599,2.481,4.089,4.214,20.383,867,21.250,10.100
