MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Marabá Paulista,30.411,9.875,14.529,13.713,68.528,2.232,  70.760 ,15.460
Maracaí,58.363,50.677,30.989,78.448,218.477,22.033,  240.510 ,18.115
Marapoama,12.042,10.723,7.459,10.268,40.492,4.075,  44.567 ,17.491
Mariápolis,6.973,3.273,9.468,7.590,27.303,834,  28.137 ,7.228
Marília,34.670,684.061,510.196,1.853.224,3.082.151,421.941,  3.504.092 ,16.463
Marinópolis,5.471,771,6.664,4.183,17.088,383,  17.471 ,8.115
Martinópolis,37.679,11.993,52.778,76.067,178.517,10.072,  188.589 ,7.915
Matão,45.974,775.090,150.169,633.484,1.604.718,253.363,  1.858.081 ,24.453
Mauá,520,2.841.750,715.952,2.456.379,6.014.602,1.258.413,  7.273.015 ,17.865
Mendonça,10.458,17.850,10.597,18.416,57.321,4.468,  61.789 ,13.876
Meridiano,14.290,6.258,9.612,13.415,43.574,2.920,  46.494 ,11.900
Mesópolis,7.384,873,7.015,4.244,19.517,462,  19.978 ,10.548
Miguelópolis,99.079,149.790,54.236,87.177,390.282,8.231,  398.513 ,19.755
Mineiros do Tietê,13.831,10.213,25.239,29.795,79.078,4.913,  83.991 ,7.053
Mira Estrela,6.099,3.018,8.383,9.041,26.540,1.373,  27.913 ,10.023
Miracatu,59.850,10.353,50.324,80.246,200.773,10.696,  211.468 ,10.017
Mirandópolis,37.152,25.668,50.282,106.902,220.004,20.396,  240.400 ,8.849
Mirante do Paranapanema,23.242,11.750,37.249,37.875,110.114,7.456,  117.571 ,6.963
Mirassol,15.836,211.916,107.546,315.497,650.795,89.453,  740.248 ,14.053
Mirassolândia,13.556,5.049,9.376,9.534,37.516,1.320,  38.836 ,9.318
Mococa,93.013,170.518,146.417,374.501,784.449,82.288,  866.737 ,13.065
Mogi das Cruzes,105.042,2.507.766,678.014,2.928.362,6.219.184,1.017.614,  7.236.798 ,19.234
Mogi Guaçu,139.574,1.280.104,322.668,1.020.040,2.762.386,484.752,  3.247.138 ,24.099
Mogi Mirim,71.100,691.687,221.141,872.248,1.856.176,399.532,  2.255.708 ,26.381
Mombuca,11.182,1.839,10.177,10.801,34.000,1.236,  35.236 ,10.892
Monções,5.341,8.971,7.158,8.119,29.588,4.203,  33.791 ,15.977
Mongaguá,4.131,28.561,100.705,157.290,290.686,19.304,  309.990 ,7.037
Monte Alegre do Sul,14.437,43.463,17.473,32.820,108.194,11.147,  119.342 ,17.137
Monte Alto,65.649,221.913,94.595,321.368,703.525,114.295,  817.820 ,17.744
Monte Aprazível,42.359,100.127,45.006,138.489,325.981,36.763,  362.743 ,17.257
Monte Azul Paulista,33.452,21.132,42.497,157.803,254.885,24.938,  279.823 ,14.617
Monte Castelo,18.644,4.129,11.380,16.831,50.984,2.107,  53.090 ,13.016
Monte Mor,29.474,881.008,95.393,325.295,1.331.170,376.867,  1.708.036 ,36.743
Monteiro Lobato,1.777,3.251,11.087,14.500,30.617,2.304,  32.921 ,8.210
Morro Agudo,183.009,146.190,62.550,184.034,575.783,42.176,  617.959 ,21.806
Morungaba,13.676,82.023,27.830,75.229,198.758,37.528,  236.287 ,20.721
Motuca,16.634,21.311,14.770,17.214,69.929,4.227,  74.156 ,17.598
Murutinga do Sul,10.151,6.644,10.701,12.556,40.051,1.605,  41.656 ,10.067
Nantes,28.133,1.531,7.835,15.722,53.221,1.064,  54.284 ,20.775
Narandiba,30.102,14.078,12.273,18.067,74.521,4.615,  79.136 ,19.009
Natividade da Serra,5.133,3.222,16.398,16.118,40.870,1.597,  42.467 ,6.304
Nazaré Paulista,19.764,37.127,30.770,55.507,143.168,16.167,  159.335 ,9.935
Neves Paulista,15.552,29.565,17.208,33.853,96.177,5.826,  102.003 ,11.569
Nhandeara,29.341,11.059,21.780,57.112,119.292,7.492,  126.784 ,11.947
Nipoã,12.524,7.411,9.543,16.299,45.777,3.109,  48.886 ,12.080
Nova Aliança,19.142,10.449,12.732,17.512,59.834,4.495,  64.328 ,11.388
Nova Campina,24.903,53.652,21.656,22.647,122.858,10.869,  133.727 ,16.048
Nova Canaã Paulista,8.615,1.872,6.701,4.089,21.278,556,  21.834 ,9.920
Nova Castilho,12.442,716,5.784,4.216,23.158,310,  23.468 ,21.550
Nova Europa,11.750,21.687,24.017,30.030,87.485,9.527,  97.012 ,10.961
Nova Granada,41.810,13.567,35.753,66.940,158.069,7.039,  165.108 ,8.832
Nova Guataporanga,1.660,649,6.553,4.648,13.510,528,  14.038 ,6.454
Nova Independência,11.901,5.913,9.951,10.444,38.209,2.690,  40.899 ,14.396
Nova Luzitânia,4.476,1.457,8.507,7.439,21.878,946,  22.824 ,6.946
Nova Odessa,6.744,504.513,104.713,315.942,931.912,186.622,  1.118.534 ,22.639
Novais,11.657,1.015,10.104,7.264,30.040,772,  30.812 ,7.234
Novo Horizonte,85.987,58.865,80.031,181.702,406.585,26.326,  432.911 ,12.120
Nuporanga,40.527,37.775,19.662,45.294,143.259,11.106,  154.365 ,23.009
Ocauçu,10.728,1.680,10.659,11.925,34.992,1.527,  36.519 ,8.795
Óleo,12.828,1.138,7.773,6.242,27.981,402,  28.383 ,10.328
Olímpia,66.847,251.339,96.722,393.977,808.885,117.775,  926.661 ,18.823
Onda Verde,36.141,34.348,11.194,53.220,134.903,13.517,  148.419 ,39.171
Oriente,10.211,8.772,11.782,16.131,46.895,3.158,  50.053 ,8.264
Orindiúva,23.996,44.871,18.124,36.376,123.368,22.464,  145.832 ,27.202
Orlândia,32.968,234.558,85.172,364.637,717.334,135.984,  853.319 ,21.801
Osasco,226,2.281.214,1.500.849,21.724.052,25.506.342,6.919.672,  32.426.014 ,48.749
Oscar Bressane,7.561,2.594,8.125,11.676,29.956,1.158,  31.114 ,12.318
Osvaldo Cruz,18.834,146.559,58.757,235.618,459.768,48.079,  507.847 ,16.519
Ourinhos,49.663,278.469,212.743,800.388,1.341.263,169.678,  1.510.941 ,14.941
Ouro Verde,16.254,7.473,18.554,20.028,62.308,3.205,  65.514 ,8.534
Ouroeste,13.750,22.136,29.305,36.568,101.759,8.876,  110.635 ,13.964
Pacaembu,21.269,3.177,27.658,37.214,89.318,4.266,  93.583 ,7.140
Palestina,48.946,26.215,25.835,41.115,142.111,7.483,  149.595 ,14.082
Palmares Paulista,7.894,7.052,21.888,22.579,59.412,3.931,  63.343 ,6.077
Palmeira d'Oeste,17.540,7.379,17.416,32.497,74.833,3.404,  78.237 ,8.026
Palmital,71.709,50.472,47.214,131.789,301.185,27.815,  329.000 ,15.572
Panorama,8.452,20.333,29.851,66.022,124.658,10.064,  134.722 ,9.345
Paraguaçu Paulista,94.329,86.818,91.952,216.029,489.128,35.253,  524.381 ,12.538
Paraibuna,8.176,17.776,40.503,60.083,126.538,8.075,  134.612 ,7.753
Paraíso,14.429,20.863,15.863,26.831,77.986,8.158,  86.144 ,14.870
Paranapanema,67.772,12.973,43.588,90.038,214.370,11.440,  225.811 ,12.999
Paranapuã,5.945,2.400,8.329,8.525,25.198,1.249,  26.448 ,6.978
Parapuã,37.954,25.966,22.557,62.592,149.069,11.159,  160.228 ,14.630
Pardinho,18.466,13.260,16.037,49.593,97.356,9.213,  106.569 ,19.750
Pariquera-Açu,12.085,27.709,37.253,138.124,215.171,19.329,  234.500 ,12.820
Parisi,20.122,2.949,6.887,6.738,36.696,692,  37.388 ,18.545
Patrocínio Paulista,68.575,86.990,25.838,79.573,260.975,28.268,  289.243 ,22.852
Paulicéia,14.219,6.755,14.383,19.796,55.153,3.929,  59.082 ,9.649
Paulínia,10.309,5.603.677,537.809,3.720.457,9.872.252,1.782.438,  11.654.690 ,154.269
Paulistânia,8.064,582,5.919,3.351,17.916,286,  18.201 ,10.157
Paulo de Faria,57.167,6.053,21.009,31.104,115.332,2.363,  117.695 ,13.685
Pederneiras,86.431,464.143,82.441,316.111,949.126,144.543,  1.093.669 ,26.988
Pedra Bela,11.623,1.743,13.456,10.059,36.882,1.418,  38.299 ,6.665
Pedranópolis,10.949,4.758,9.186,6.928,31.820,1.316,  33.136 ,12.754
Pedregulho,67.554,302.576,32.390,57.255,459.775,5.072,  464.847 ,29.850
Pedreira,4.809,214.565,90.782,226.710,536.867,115.197,  652.064 ,16.174
Pedrinhas Paulista,16.062,4.180,9.427,20.875,50.544,1.993,  52.537 ,17.906
Pedro de Toledo,26.384,3.868,22.974,23.765,76.990,2.137,  79.127 ,7.879
Penápolis,64.800,144.184,120.589,392.215,721.789,72.946,  794.735 ,13.764
Pereira Barreto,49.932,18.711,57.842,132.639,259.124,19.735,  278.858 ,11.158
Pereiras,6.003,52.972,17.059,65.620,141.654,12.900,  154.555 ,21.559
Peruíbe,16.384,31.300,141.486,265.325,454.495,36.838,  491.334 ,8.451
Piacatu,13.700,8.682,12.346,15.566,50.293,1.920,  52.213 ,10.182
Piedade,93.745,54.564,93.000,199.472,440.781,44.881,  485.662 ,9.369
Pilar do Sul,43.110,9.537,51.907,74.420,178.973,9.738,  188.711 ,7.258
Pindamonhangaba,21.405,1.426.520,301.131,1.162.284,2.911.340,763.191,  3.674.531 ,25.726
Pindorama,26.283,26.051,31.056,50.689,134.080,15.849,  149.929 ,10.232
Pinhalzinho,26.504,7.656,25.274,39.061,98.495,6.431,  104.925 ,8.274
Piquerobi,11.421,5.038,10.615,8.746,35.820,1.512,  37.332 ,10.540
Piquete,1.779,2.663,29.447,31.885,65.774,3.734,  69.509 ,4.838
Piracaia,17.621,29.055,51.022,83.424,181.122,16.398,  197.520 ,7.957
Piracicaba,126.719,3.990.445,740.165,4.247.795,9.105.125,1.854.631,  10.959.755 ,30.657
Piraju,12.504,21.500,57.980,160.485,252.469,22.268,  274.736 ,9.633
Pirajuí,26.917,23.416,37.209,78.041,165.583,13.489,  179.072 ,8.060
Pirangi,33.524,11.910,20.706,43.243,109.382,6.820,  116.202 ,11.045
Pirapora do Bom Jesus,38,29.022,43.975,286.603,359.638,22.503,  382.141 ,25.304
Pirapozinho,21.713,110.908,49.868,124.957,307.446,36.112,  343.558 ,14.205
Pirassununga,74.818,252.588,136.079,468.418,931.904,168.098,  1.100.002 ,15.944
Piratininga,11.187,5.546,22.346,35.875,74.954,4.403,  79.357 ,6.730
Pitangueiras,48.983,142.199,73.585,155.559,420.326,42.519,  462.845 ,13.392
Planalto,20.854,16.305,12.249,19.832,69.240,9.521,  78.761 ,18.411
Platina,23.264,7.775,9.720,11.000,51.759,2.646,  54.405 ,17.421
Poá,643,482.790,220.427,1.930.837,2.634.697,806.801,  3.441.498 ,33.106
Poloni,13.104,6.802,11.200,15.588,46.694,3.553,  50.247 ,9.582
Pompéia,21.277,322.871,46.338,179.297,569.783,110.295,  680.079 ,34.687
Pongaí,8.348,5.072,9.139,11.590,34.149,1.676,  35.826 ,10.158
Pontal,43.394,140.911,78.463,164.174,426.942,41.636,  468.578 ,12.332
Pontalinda,8.435,3.956,9.898,8.380,30.669,1.381,  32.049 ,8.122
Pontes Gestal,21.850,18.597,8.934,14.517,63.899,14.088,  77.987 ,31.095
Populina,19.254,1.958,10.970,11.944,44.127,853,  44.980 ,10.539
Porangaba,39.092,10.407,17.012,21.205,87.717,3.879,  91.595 ,11.435
Porto Feliz,61.411,190.096,103.512,234.912,589.931,82.358,  672.289 ,13.935
Porto Ferreira,26.463,295.376,118.170,297.256,737.265,148.554,  885.820 ,17.484
Potim,847,19.657,37.058,31.426,88.988,7.413,  96.401 ,5.310
Potirendaba,30.865,61.972,34.005,71.284,198.127,19.462,  217.588 ,14.511
Pracinha,3.051,590,7.515,3.447,14.602,303,  14.905 ,5.809
Pradópolis,30.124,101.255,45.717,95.598,272.694,35.289,  307.984 ,18.771
Praia Grande,873,238.440,578.936,1.298.596,2.116.846,194.595,  2.311.440 ,9.328
Pratânia,34.634,7.515,11.582,13.570,67.302,2.195,  69.497 ,15.499
Presidente Alves,12.950,9.247,10.104,13.709,46.010,5.177,  51.186 ,12.331
Presidente Bernardes,18.881,12.101,33.220,50.017,114.218,6.018,  120.236 ,8.678
Presidente Epitácio,19.718,173.420,81.923,234.024,509.084,52.577,  561.661 ,13.715
Presidente Prudente,32.707,611.711,383.531,2.059.269,3.087.217,419.523,  3.506.740 ,17.176
Presidente Venceslau,20.142,60.321,67.341,222.187,369.991,36.293,  406.284 ,10.715
Promissão,59.854,415.923,75.553,262.189,813.518,87.410,  900.929 ,25.932
Quadra,42.875,2.823,9.725,13.149,68.572,2.500,  71.073 ,22.912
Quatá,40.231,31.389,28.255,53.109,152.984,14.296,  167.280 ,13.375
Queiroz,26.633,19.993,8.471,14.401,69.499,4.342,  73.841 ,27.450
Queluz,2.207,6.010,24.135,44.710,77.061,9.651,  86.711 ,7.961
Quintana,14.569,5.056,12.646,16.012,48.284,3.431,  51.714 ,8.780
Rafard,16.737,63.213,18.855,41.852,140.657,17.258,  157.916 ,18.448
Rancharia,86.001,115.573,64.629,176.114,442.317,37.418,  479.735 ,16.607
Redenção da Serra,3.321,7.146,11.104,12.078,33.649,1.921,  35.570 ,9.086
Regente Feijó,22.498,46.266,37.777,169.536,276.077,43.459,  319.536 ,17.534
Reginópolis,16.725,19.490,16.233,18.605,71.053,3.274,  74.327 ,10.921
Registro,18.850,63.246,96.503,287.733,466.333,37.954,  504.286 ,9.285
Restinga,33.250,7.357,17.752,19.046,77.405,2.371,  79.777 ,12.496
Ribeira,4.270,640,8.624,4.812,18.346,1.281,  19.627 ,5.751
Ribeirão Bonito,51.281,7.835,24.955,45.583,129.654,4.286,  133.940 ,11.201
Ribeirão Branco,99.029,10.600,39.937,38.101,187.667,2.878,  190.546 ,9.968
Ribeirão Corrente,25.320,3.312,11.841,11.802,52.274,958,  53.232 ,12.720
Ribeirão do Sul,21.518,7.968,10.994,20.264,60.744,2.594,  63.338 ,14.205
Ribeirão dos Índios,8.380,943,6.694,4.050,20.066,320,  20.387 ,9.284
Ribeirão Grande,6.711,68.394,16.859,21.253,113.217,14.022,  127.240 ,17.100
Ribeirão Pires,970,390.735,197.303,599.578,1.188.585,176.783,  1.365.368 ,12.231
Ribeirão Preto,81.796,2.001.804,1.199.129,9.007.846,12.290.576,1.939.654,  14.230.230 ,24.371
Rifaina,5.690,3.423,10.866,12.294,32.274,1.521,  33.795 ,9.836
Rincão,25.455,5.935,24.253,28.869,84.511,3.723,  88.234 ,8.452
Rinópolis,17.408,9.058,19.569,32.630,78.665,4.902,  83.567 ,8.344
Rio Claro,52.544,1.850.677,426.486,1.614.892,3.944.598,689.190,  4.633.788 ,25.402
Rio das Pedras,26.367,270.567,68.584,184.409,549.928,116.139,  666.067 ,23.585
Rio Grande da Serra,246,79.840,71.881,92.941,244.909,25.951,  270.860 ,6.338
Riolândia,37.058,12.017,19.738,27.557,96.370,3.626,  99.996 ,9.862
Riversul,8.441,1.873,13.324,7.550,31.188,741,  31.929 ,4.986
Rosana,12.640,482.805,55.029,68.094,618.569,9.720,  628.288 ,30.304
Roseira,2.631,34.241,20.294,43.915,101.080,13.613,  114.693 ,12.209
Rubiácea,24.749,6.783,7.132,9.727,48.391,1.218,  49.610 ,18.806
Rubinéia,5.447,3.530,9.776,7.861,26.613,1.045,  27.658 ,9.839
Sabino,9.040,6.326,14.219,15.863,45.448,2.346,  47.793 ,9.282
Sagres,5.775,2.207,6.745,5.941,20.668,720,  21.388 ,8.934
Sales,16.296,1.989,13.311,15.523,47.118,1.597,  48.715 ,9.295
Sales Oliveira,43.819,32.338,20.381,51.946,148.483,14.076,  162.559 ,15.744
Salesópolis,14.365,5.731,35.355,42.971,98.420,6.169,  104.589 ,6.764
Salmourão,9.957,5.244,11.133,10.124,36.459,1.406,  37.864 ,7.985
Saltinho,10.880,20.503,17.015,34.955,83.353,12.652,  96.005 ,14.154
Salto,14.123,759.174,205.966,1.189.474,2.168.738,525.583,  2.694.321 ,26.165
Salto de Pirapora,10.685,392.067,74.288,186.554,663.594,88.614,  752.208 ,19.220
Salto Grande,20.505,24.579,19.081,40.387,104.551,7.980,  112.531 ,12.884
Sandovalina,31.976,79.701,13.461,12.934,138.071,2.526,  140.597 ,39.207
Santa Adélia,40.775,6.170,28.499,57.999,133.442,6.742,  140.184 ,9.869
Santa Albertina,9.939,3.902,12.348,20.025,46.214,2.669,  48.883 ,8.564
Santa Bárbara d'Oeste,18.806,1.023.405,370.677,1.020.228,2.433.117,442.352,  2.875.469 ,16.149
Santa Branca,4.331,116.843,36.298,61.659,219.131,20.462,  239.593 ,17.571
Santa Clara d'Oeste,9.871,1.696,7.097,5.112,23.775,584,  24.359 ,11.555
Santa Cruz da Conceição,23.079,15.225,12.170,24.479,74.953,5.855,  80.808 ,20.641
Santa Cruz da Esperança,9.114,2.337,6.201,5.361,23.012,557,  23.570 ,12.244
Santa Cruz das Palmeiras,38.111,8.496,60.536,113.184,220.327,15.188,  235.515 ,8.106
Santa Cruz do Rio Pardo,76.764,197.364,79.688,331.732,685.548,69.012,  754.560 ,17.413
Santa Ernestina,13.220,4.271,12.802,15.617,45.909,1.712,  47.621 ,8.481
Santa Fé do Sul,15.634,111.964,77.155,213.814,418.566,43.861,  462.426 ,16.116
Santa Gertrudes,8.045,447.150,54.100,138.315,647.610,136.229,  783.838 ,38.380
Santa Isabel,14.598,159.941,95.469,313.905,583.913,98.003,  681.916 ,13.855
Santa Lúcia,12.574,4.685,18.627,17.457,53.343,2.244,  55.587 ,6.825
Santa Maria da Serra,20.203,3.976,14.872,24.015,63.066,5.230,  68.296 ,13.004
Santa Mercedes,12.542,4.128,8.171,8.798,33.639,1.300,  34.939 ,12.333
Santa Rita do Passa Quatro,72.241,55.954,61.281,167.237,356.713,39.080,  395.793 ,14.965
Santa Rita d'Oeste,6.932,22.937,7.951,14.997,52.818,5.036,  57.854 ,22.476
Santa Rosa de Viterbo,28.660,116.434,51.494,108.019,304.607,64.074,  368.681 ,15.798
Santa Salete,5.271,550,5.166,2.769,13.756,305,  14.062 ,9.758
Santana da Ponte Pensa,6.708,1.605,5.821,4.084,18.217,529,  18.747 ,11.112
Santana de Parnaíba,22.440,763.147,321.789,2.690.303,3.797.679,522.984,  4.320.662 ,42.625
Santo Anastácio,22.140,29.572,42.889,88.498,183.098,16.868,  199.967 ,9.711
Santo André,253,3.825.720,1.340.399,7.137.217,12.303.588,2.545.677,  14.849.265 ,22.111
Santo Antônio da Alegria,21.731,5.813,14.520,16.107,58.171,1.969,  60.140 ,9.666
Santo Antônio de Posse,46.016,62.157,48.026,134.165,290.363,32.116,  322.479 ,16.045
Santo Antônio do Aracanguá,45.894,33.478,26.345,32.749,138.467,14.153,  152.619 ,20.387
Santo Antônio do Jardim,8.316,3.251,13.162,19.125,43.854,3.296,  47.150 ,7.869
Santo Antônio do Pinhal,3.056,2.722,16.872,18.650,41.300,2.066,  43.366 ,6.704
Santo Expedito,5.392,2.588,7.704,5.398,21.081,610,  21.691 ,7.882
Santópolis do Aguapeí,9.383,3.830,10.109,11.572,34.894,1.594,  36.487 ,8.725
Santos,843,919.953,1.031.190,7.715.869,9.667.855,1.927.815,  11.595.670 ,27.595
São Bento do Sapucaí,16.073,4.362,21.032,33.715,75.182,4.309,  79.491 ,7.601
São Bernardo do Campo,2.084,12.796.064,1.731.416,12.704.744,27.234.309,9.130.214,  36.364.523 ,48.286
São Caetano do Sul,6,4.945.710,631.721,4.518.859,10.096.296,3.653.787,  13.750.084 ,93.341
São Carlos,102.434,1.752.649,480.086,2.001.567,4.336.736,685.928,  5.022.665 ,23.252
São Francisco,4.538,891,7.414,4.611,17.454,690,  18.145 ,6.432
São João da Boa Vista,38.725,453.397,168.974,665.570,1.326.666,185.332,  1.511.999 ,18.314
São João das Duas Pontes,6.777,845,7.342,4.883,19.847,399,  20.247 ,7.817
São João de Iracema,6.165,4.529,6.024,4.594,21.311,955,  22.267 ,12.651
São João do Pau d'Alho,3.470,1.554,7.132,4.855,17.012,657,  17.669 ,8.354
São Joaquim da Barra,48.153,158.194,87.174,301.004,594.526,79.413,  673.938 ,14.795
São José da Bela Vista,40.182,11.724,16.826,24.014,92.745,3.155,  95.901 ,11.469
São José do Barreiro,3.940,2.096,12.793,8.383,27.213,1.431,  28.643 ,6.986
São José do Rio Pardo,48.249,244.087,101.701,358.679,752.717,90.801,  843.518 ,16.346
São José do Rio Preto,22.450,936.227,765.550,4.867.626,6.591.853,972.515,  7.564.368 ,19.030
São José dos Campos,14.394,11.605.818,1.318.909,8.236.812,21.175.933,3.708.404,  24.884.337 ,40.737
São Lourenço da Serra,303,18.653,36.042,64.756,119.755,18.042,  137.797 ,10.118
São Luís do Paraitinga,8.828,6.654,27.301,28.104,70.887,4.549,  75.436 ,7.203
São Manuel,100.992,105.186,73.686,246.859,526.724,50.220,  576.944 ,15.164
São Miguel Arcanjo,79.071,11.896,57.692,87.877,236.536,11.591,  248.127 ,7.899
São Paulo,10.567,41.061.916,22.682.244,220.108.253,283.862.981,70.226.125,  354.089.105 ,31.918
São Pedro,55.337,29.555,65.296,143.077,293.265,20.307,  313.572 ,10.149
São Pedro do Turvo,26.268,7.018,16.522,20.434,70.241,3.874,  74.116 ,10.348
São Roque,14.244,221.004,140.262,504.252,879.763,164.824,  1.044.587 ,13.661
São Sebastião,2.566,87.427,264.921,1.276.854,1.631.768,1.830.391,  3.462.159 ,49.027
São Sebastião da Grama,17.760,12.875,24.085,56.327,111.047,8.638,  119.685 ,9.813
São Simão,74.100,26.858,34.099,81.115,216.172,20.570,  236.743 ,16.626
São Vicente,711,248.518,674.766,1.363.957,2.287.952,215.872,  2.503.824 ,7.660
Sarapuí,15.859,8.556,18.670,19.946,63.030,4.123,  67.153 ,7.623
Sarutaiá,3.788,1.153,8.821,7.481,21.243,549,  21.792 ,5.977
Sebastianópolis do Sul,17.931,31.662,9.388,21.815,80.795,14.658,  95.453 ,32.611
Serra Azul,24.511,12.910,19.848,20.010,77.279,3.375,  80.654 ,7.684
Serra Negra,18.473,39.439,56.204,154.309,268.425,20.259,  288.684 ,11.138
Serrana,17.469,78.592,86.467,117.047,299.575,22.493,  322.068 ,8.575
Sertãozinho,65.667,1.335.123,242.243,1.093.700,2.736.733,498.952,  3.235.685 ,30.324
Sete Barras,41.321,5.647,29.427,27.835,104.231,2.804,  107.035 ,8.107
Severínia,15.077,25.741,33.296,45.237,119.351,9.786,  129.137 ,8.532
Silveiras,7.812,1.122,13.039,8.954,30.927,1.479,  32.405 ,5.645
Socorro,37.081,41.567,64.241,155.223,298.111,26.423,  324.534 ,9.044
Sorocaba,16.835,5.423.120,1.079.441,6.861.035,13.380.430,3.509.297,  16.889.727 ,29.763
Sud Mennucci,29.118,38.522,21.071,34.800,123.511,9.632,  133.143 ,18.051
Sumaré,33.720,3.217.569,516.641,2.598.292,6.366.221,2.687.653,  9.053.874 ,39.054
Suzanápolis,20.688,8.573,9.077,13.147,51.485,2.832,  54.318 ,16.693
Suzano,73.364,2.931.989,513.400,1.617.859,5.136.612,1.164.186,  6.300.797 ,24.608
Tabapuã,41.370,15.326,27.182,40.427,124.305,5.172,  129.477 ,11.571
Tabatinga,40.124,5.375,33.265,46.560,125.324,4.703,  130.027 ,9.038
Taboão da Serra,43,1.434.906,479.465,1.759.518,3.673.933,778.733,  4.452.665 ,18.950
Taciba,17.109,6.837,18.964,16.050,58.959,2.470,  61.429 ,10.940
Taguaí,11.063,6.504,20.087,27.233,64.887,5.056,  69.943 ,6.919
Taiaçu,10.589,1.331,12.506,14.947,39.372,1.591,  40.964 ,7.000
Taiúva,12.177,5.249,13.548,19.731,50.706,3.257,  53.963 ,9.883
Tambaú,58.028,62.498,49.625,100.549,270.700,33.124,  303.824 ,13.547
Tanabi,67.709,72.564,50.922,108.854,300.049,25.780,  325.829 ,13.728
Tapiraí,18.856,25.949,18.523,22.823,86.151,4.831,  90.982 ,11.105
Tapiratiba,24.339,24.853,26.221,45.775,121.187,18.677,  139.864 ,10.928
Taquaral,6.738,786,7.710,5.159,20.393,764,  21.156 ,7.721
Taquaritinga,83.860,63.902,114.153,308.445,570.359,47.551,  617.910 ,11.490
Taquarituba,30.214,13.978,42.876,101.952,189.020,14.309,  203.329 ,9.135
Taquarivaí,24.297,3.355,13.596,18.473,59.721,2.631,  62.352 ,12.413
Tarabai,7.472,6.242,15.302,18.747,47.763,2.915,  50.678 ,7.886
Tarumã,42.458,134.916,31.292,103.487,312.153,69.088,  381.241 ,30.716
Tatuí,63.796,504.420,216.583,645.185,1.429.984,235.696,  1.665.680 ,15.939
Taubaté,14.962,4.182.719,636.276,2.869.829,7.703.786,2.209.578,  9.913.364 ,36.498
Tejupá,9.174,1.988,13.091,7.778,32.030,848,  32.878 ,6.641
Teodoro Sampaio,39.869,18.963,41.394,73.587,173.813,23.059,  196.872 ,9.317
Terra Roxa,16.872,13.831,19.216,25.441,75.360,3.866,  79.225 ,9.484
Tietê,46.319,359.528,72.953,511.140,989.940,156.160,  1.146.100 ,32.065
Timburi,8.668,1.390,7.339,6.725,24.123,786,  24.909 ,9.291
Torre de Pedra,2.634,553,6.996,3.201,13.384,435,  13.819 ,6.147
Torrinha,22.516,6.394,18.167,34.560,81.637,4.894,  86.531 ,9.375
Trabiju,5.432,3.119,5.706,4.411,18.668,1.053,  19.721 ,13.052
Tremembé,4.300,74.900,85.590,122.009,286.799,34.559,  321.357 ,8.091
Três Fronteiras,12.437,15.961,13.099,17.367,58.864,3.042,  61.907 ,11.554
Tuiuti,41.369,4.232,12.796,19.994,78.391,4.285,  82.677 ,14.444
Tupã,58.759,148.140,116.528,426.239,749.666,68.467,  818.133 ,12.867
Tupi Paulista,14.661,7.390,31.113,66.844,120.009,8.333,  128.342 ,9.115
Turiúba,8.771,5.899,6.541,6.108,27.319,1.049,  28.367 ,14.736
Turmalina,10.403,3.322,7.047,5.824,26.596,741,  27.336 ,13.238
Ubarana,22.515,91.759,13.683,15.663,143.621,4.215,  147.836 ,29.159
Ubatuba,5.523,50.907,169.449,378.784,604.664,44.735,  649.399 ,8.477
Ubirajara,13.022,2.075,10.503,10.089,35.689,1.268,  36.957 ,8.478
Uchoa,25.189,14.200,23.605,31.503,94.498,10.308,  104.805 ,11.172
União Paulista,8.655,5.801,5.105,6.469,26.029,939,  26.968 ,17.354
Urânia,17.217,9.793,16.556,26.857,70.423,5.152,  75.575 ,8.518
Uru,9.880,3.482,5.563,4.943,23.869,735,  24.604 ,19.342
Urupês,41.401,12.811,26.863,52.407,133.482,6.805,  140.287 ,11.167
Valentim Gentil,11.408,64.259,19.760,39.315,134.743,13.585,  148.328 ,14.135
Valinhos,17.558,1.123.970,280.042,1.214.280,2.635.851,612.229,  3.248.080 ,31.867
Valparaíso,66.164,59.904,44.343,97.270,267.681,25.461,  293.142 ,13.538
Vargem,3.958,5.268,16.493,15.541,41.260,2.587,  43.848 ,5.207
Vargem Grande do Sul,20.120,36.756,69.641,175.422,301.938,34.960,  336.898 ,8.710
Vargem Grande Paulista,7.710,231.020,103.611,238.683,581.023,97.061,  678.085 ,16.590
Várzea Paulista,793,694.604,203.024,431.350,1.329.772,232.850,  1.562.622 ,15.027
Vera Cruz,11.085,8.291,20.025,30.309,69.710,3.716,  73.426 ,6.769
Vinhedo,11.761,1.481.513,167.880,1.036.248,2.697.403,815.860,  3.513.263 ,58.501
Viradouro,18.847,7.183,38.887,66.986,131.903,9.049,  140.953 ,8.285
Vista Alegre do Alto,17.857,51.140,15.777,40.019,124.793,12.650,  137.444 ,21.395
Vitória Brasil,3.870,591,5.834,3.487,13.782,290,  14.072 ,8.172
Votorantim,9.096,425.439,210.746,469.536,1.114.816,447.026,  1.561.842 ,14.681
Votuporanga,28.186,387.298,156.707,664.990,1.237.181,145.226,  1.382.407 ,16.691
