MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Mirante do Paranapanema,72.606,89.377,62.709,105.744,330.436,25.827,356.262,20.528
Mirassol,26.356,445.169,187.714,764.698,1.423.937,180.240,1.604.177,28.908
Mirassolândia,42.091,6.352,18.256,20.583,87.282,2.149,89.431,20.061
Mococa,116.876,357.981,216.263,933.333,1.624.453,189.535,1.813.988,27.293
Mogi das Cruzes,363.821,3.399.534,1.181.639,6.596.744,11.541.738,1.783.213,13.324.951,32.823
Mogi Guaçu,180.622,1.505.608,512.799,2.100.390,4.299.419,700.021,4.999.440,35.242
Mogi Mirim,113.080,999.547,349.462,1.736.797,3.198.885,573.242,3.772.128,42.747
Mombuca,17.173,5.281,15.655,16.888,54.998,2.256,57.254,17.381
Monções,13.046,16.942,14.064,18.035,62.088,4.374,66.462,30.855
Mongaguá,8.945,103.437,198.016,440.593,750.991,39.812,790.803,15.916
Monte Alegre do Sul,42.207,38.083,30.071,55.330,165.691,11.133,176.825,23.847
Monte Alto,105.935,399.856,158.931,667.851,1.332.573,182.808,1.515.381,31.934
Monte Aprazível,58.172,149.499,80.320,252.043,540.034,40.500,580.534,25.736
Monte Azul Paulista,24.236,45.777,67.672,265.166,402.852,39.661,442.513,23.753
Monte Castelo,20.845,2.840,18.354,26.955,68.994,2.864,71.858,17.844
Monte Mor,27.398,1.475.316,206.625,716.911,2.426.249,530.206,2.956.455,55.624
Monteiro Lobato,2.396,3.400,16.610,25.395,47.801,2.555,50.356,11.818
Morro Agudo,174.622,256.401,115.210,396.050,942.283,77.300,1.019.583,33.515
Morungaba,17.263,169.392,44.420,132.438,363.514,67.703,431.217,34.849
Motuca,21.739,4.284,18.330,19.316,63.669,1.628,65.298,14.733
Murutinga do Sul,11.463,2.575,17.923,17.815,49.776,1.852,51.628,12.211
Nantes,18.231,1.744,14.963,37.288,72.226,5.706,77.933,27.287
Narandiba,39.430,27.360,25.271,94.930,186.991,20.340,207.331,46.033
Natividade da Serra,12.726,3.639,25.704,22.350,64.419,2.114,66.533,9.962
Nazaré Paulista,17.022,77.319,58.866,117.176,270.383,42.843,313.226,18.173
Neves Paulista,19.847,28.945,29.736,65.982,144.509,11.320,155.830,17.856
Nhandeara,37.348,30.513,36.322,126.178,230.360,12.947,243.307,22.570
Nipoã,14.707,14.431,17.835,31.687,78.660,4.443,83.103,18.153
Nova Aliança,22.349,7.841,24.114,32.326,86.630,3.846,90.476,14.779
Nova Campina,103.992,132.342,35.251,58.061,329.646,20.606,350.252,39.139
Nova Canaã Paulista,9.854,4.168,10.895,6.878,31.795,555,32.350,15.866
Nova Castilho,13.112,1.065,10.203,6.366,30.746,409,31.155,27.115
Nova Europa,20.132,103.697,40.263,86.996,251.088,22.145,273.234,27.627
Nova Granada,78.861,23.513,65.398,163.821,331.593,17.559,349.151,17.552
Nova Guataporanga,2.096,1.597,11.313,11.180,26.186,855,27.041,12.382
Nova Independência,15.210,15.251,20.200,27.207,77.869,6.517,84.386,25.175
Nova Luzitânia,2.687,2.949,15.804,14.258,35.699,1.042,36.741,9.911
Nova Odessa,11.236,763.768,195.910,1.268.849,2.239.764,407.315,2.647.078,48.894
Novais,9.236,1.376,20.466,13.406,44.484,970,45.455,9.117
Novo Horizonte,91.828,132.472,137.872,480.268,842.440,76.205,918.645,24.446
Nuporanga,72.218,132.419,30.931,114.258,349.826,30.126,379.952,54.225
Ocauçu,30.430,6.959,17.479,28.167,83.035,3.102,86.137,20.741
Óleo,46.819,4.793,12.358,13.106,77.076,151,77.226,29.691
Olímpia,87.511,382.037,176.195,806.261,1.452.004,144.738,1.596.742,31.252
Onda Verde,24.413,31.862,19.638,93.606,169.519,15.478,184.997,45.985
Oriente,11.633,15.476,19.337,35.400,81.846,9.047,90.894,14.746
Orindiúva,26.999,151.026,30.443,95.494,303.962,43.382,347.344,56.232
Orlândia,39.721,421.032,152.864,675.167,1.288.784,191.913,1.480.698,36.259
Osasco,627,3.261.690,2.498.419,42.563.423,48.324.159,12.510.361,60.834.520,90.570
Oscar Bressane,21.209,6.786,12.533,16.816,57.344,2.238,59.582,23.578
Osvaldo Cruz,31.603,230.600,95.695,390.584,748.481,77.509,825.990,26.569
Ourinhos,59.525,516.883,375.555,1.553.950,2.505.914,239.990,2.745.904,25.879
Ouro Verde,20.567,5.893,28.631,35.602,90.691,3.005,93.697,11.731
Ouroeste,19.509,116.956,60.237,127.071,323.773,31.894,355.667,39.611
Pacaembu,23.140,6.078,46.262,79.700,155.180,7.560,162.740,12.370
Palestina,72.026,55.722,40.768,91.064,259.580,15.014,274.594,23.795
Palmares Paulista,9.028,6.450,36.000,44.440,95.917,4.529,100.446,8.523
Palmeira d'Oeste,44.011,9.467,31.200,65.689,150.367,4.210,154.577,16.501
Palmital,76.442,66.164,70.950,259.360,472.915,49.317,522.232,24.447
Panorama,22.383,46.663,52.086,118.570,239.703,14.660,254.363,17.150
Paraguaçu Paulista,117.941,119.654,151.351,504.509,893.455,73.131,966.586,22.447
Paraibuna,10.995,59.206,74.537,108.629,253.367,23.474,276.841,15.620
Paraíso,17.854,56.170,26.462,65.589,166.074,15.920,181.995,30.032
Paranapanema,86.346,25.150,75.770,242.782,430.048,39.882,469.930,25.200
Paranapuã,25.202,3.531,15.947,20.096,64.776,1.611,66.387,17.239
Parapuã,70.281,38.775,37.177,103.557,249.791,17.271,267.062,24.961
Pardinho,11.356,38.685,26.750,125.475,202.266,19.750,222.015,37.623
Pariquera-Açu,28.700,58.117,61.599,230.462,378.878,33.919,412.797,21.988
Parisi,11.317,1.082,11.626,7.714,31.739,706,32.445,15.873
Patrocínio Paulista,134.894,257.852,46.167,211.030,649.943,72.751,722.694,53.163
Paulicéia,23.353,73.040,27.324,66.444,190.160,17.624,207.784,31.157
Paulínia,22.739,1.078.510,782.797,10.093.914,11.977.960,4.294.935,16.272.895,176.436
Paulistânia,6.674,1.235,10.524,5.928,24.360,807,25.167,14.163
Paulo de Faria,75.847,9.723,32.952,54.757,173.278,3.228,176.507,20.649
Pederneiras,59.863,686.519,156.392,746.714,1.649.488,335.207,1.984.695,45.975
Pedra Bela,15.425,2.952,22.358,22.064,62.799,1.690,64.489,11.007
Pedranópolis,17.886,2.346,13.794,10.098,44.123,757,44.881,17.995
Pedregulho,113.107,208.044,58.795,133.536,513.481,9.747,523.228,32.825
Pedreira,7.785,267.696,153.889,462.204,891.573,138.321,1.029.894,23.571
Pedrinhas Paulista,12.117,4.815,14.788,49.314,81.034,5.500,86.534,29.146
Pedro de Toledo,23.794,7.368,38.922,50.783,120.866,5.175,126.042,12.007
Penápolis,58.983,225.550,205.171,729.927,1.219.632,112.064,1.331.696,22.384
Pereira Barreto,81.363,40.648,94.962,352.067,569.040,54.712,623.752,24.800
Pereiras,13.225,31.642,26.847,47.877,119.590,9.972,129.561,16.488
Peruíbe,21.554,356.172,239.411,710.450,1.327.587,52.291,1.379.878,22.146
Piacatu,15.326,8.572,20.679,29.326,73.903,2.591,76.494,13.823
Piedade,362.977,101.484,151.364,428.588,1.044.413,64.975,1.109.388,21.073
Pilar do Sul,82.630,31.243,89.484,257.162,460.518,35.954,496.472,18.286
Pindamonhangaba,23.752,2.281.862,523.647,2.334.337,5.163.598,1.024.453,6.188.051,40.161
Pindorama,34.147,62.240,54.391,118.315,269.092,20.152,289.245,18.546
Pinhalzinho,48.144,17.165,45.198,98.817,209.323,12.354,221.678,16.082
Piquerobi,13.143,3.707,17.034,15.982,49.867,2.887,52.754,14.928
Piquete,3.180,16.538,43.702,64.256,127.675,6.957,134.632,9.697
Piracaia,19.973,69.431,89.608,182.459,361.470,34.077,395.547,15.467
Piracicaba,132.697,6.298.801,1.373.801,9.752.210,17.557.509,4.556.524,22.114.033,58.915
Piraju,40.983,45.938,99.186,317.954,504.060,30.911,534.971,18.740
Pirajuí,30.432,26.279,73.014,160.325,290.050,16.954,307.003,13.334
Pirangi,26.253,29.346,37.977,98.048,191.624,13.209,204.833,19.111
Pirapora do Bom Jesus,104,30.672,68.866,256.368,356.011,22.952,378.963,22.400
Pirapozinho,50.428,235.500,86.757,273.833,646.518,66.660,713.178,27.745
Pirassununga,62.979,472.201,267.203,1.129.942,1.932.325,315.993,2.248.319,31.392
Piratininga,14.422,12.299,43.229,86.091,156.041,8.342,164.383,13.116
Pitangueiras,77.068,135.862,123.947,444.750,781.627,90.778,872.404,23.815
Planalto,21.688,95.474,22.205,58.284,197.651,20.584,218.236,45.896
Platina,25.164,2.949,15.290,14.246,57.649,1.048,58.698,17.712
Poá,2.481,666.257,417.791,1.352.936,2.439.465,1.555.341,3.994.806,36.316
Poloni,20.346,22.536,20.578,34.843,98.303,6.779,105.082,19.082
Pompéia,37.605,405.432,81.785,361.838,886.660,165.681,1.052.340,51.316
Pongaí,21.067,3.922,15.361,20.884,61.234,2.839,64.073,18.784
Pontal,64.947,241.838,141.456,337.058,785.299,69.056,854.354,19.312
Pontalinda,15.350,3.244,17.061,18.388,54.042,2.056,56.098,13.203
Pontes Gestal,22.095,42.068,17.063,30.795,112.020,9.625,121.646,48.291
Populina,28.263,3.794,19.147,21.744,72.948,1.311,74.258,18.002
Porangaba,38.594,22.764,28.847,47.523,137.729,9.517,147.245,16.851
Porto Feliz,122.273,352.735,192.138,608.050,1.275.195,168.183,1.443.379,28.844
Porto Ferreira,13.790,527.569,196.108,668.911,1.406.377,248.376,1.654.753,31.478
Potim,1.206,26.715,67.533,66.384,161.837,11.268,173.105,8.699
Potirendaba,41.729,137.988,60.787,160.922,401.426,42.067,443.492,27.791
Pracinha,3.593,1.229,13.151,5.895,23.869,332,24.200,8.429
Pradópolis,24.456,240.941,78.222,244.752,588.371,60.045,648.416,34.331
Praia Grande,2.418,597.809,1.149.417,3.404.144,5.153.788,358.048,5.511.835,19.356
Pratânia,37.202,5.982,19.040,23.019,85.243,3.263,88.506,18.389
Presidente Alves,23.219,3.262,16.377,25.050,67.908,2.024,69.931,17.170
Presidente Bernardes,31.654,13.667,51.478,113.723,210.521,15.858,226.379,16.585
Presidente Epitácio,77.972,210.705,142.425,455.616,886.717,74.321,961.038,23.032
Presidente Prudente,30.184,924.641,673.433,4.153.244,5.781.502,551.354,6.332.855,29.688
Presidente Venceslau,41.614,44.208,126.399,378.893,591.114,36.256,627.370,16.521
Promissão,62.394,701.694,137.667,537.024,1.438.780,164.849,1.603.628,43.009
Quadra,28.155,4.630,17.443,29.165,79.394,3.594,82.988,24.195
Quatá,68.106,98.019,47.614,140.970,354.708,33.490,388.199,29.278
Queiroz,49.539,84.160,16.155,171.977,321.831,48.060,369.891,123.544
Queluz,3.949,20.402,42.630,114.396,181.378,16.858,198.236,16.667
Quintana,25.611,30.954,20.236,45.797,122.598,9.099,131.696,21.217
Rafard,16.957,96.953,33.581,73.523,221.014,27.814,248.828,28.477
Rancharia,181.563,196.174,99.345,348.340,825.422,66.852,892.274,30.982
Redenção da Serra,5.952,3.674,16.663,16.219,42.507,1.581,44.089,11.446
Regente Feijó,29.031,71.850,74.066,310.459,485.406,71.370,556.777,29.450
Reginópolis,30.148,8.916,28.897,34.939,102.900,3.311,106.211,14.620
Registro,66.816,147.029,177.897,1.240.944,1.632.687,217.689,1.850.375,34.229
Restinga,34.799,31.065,30.270,34.563,130.697,4.860,135.557,19.516
Ribeira,10.921,1.832,13.605,13.988,40.345,1.526,41.871,12.707
Ribeirão Bonito,46.496,55.206,43.288,89.389,234.379,10.393,244.772,19.648
Ribeirão Branco,325.099,28.324,60.266,84.958,498.647,4.749,503.397,28.194
Ribeirão Corrente,40.619,7.832,19.919,24.271,92.640,-131,92.509,20.873
Ribeirão do Sul,30.120,6.942,17.029,43.671,97.762,6.877,104.639,23.776
Ribeirão dos Índios,10.452,2.498,12.143,7.638,32.731,516,33.247,15.357
Ribeirão Grande,20.430,129.222,31.122,45.589,226.363,16.965,243.328,32.631
Ribeirão Pires,1.487,596.947,396.580,1.440.609,2.435.623,306.908,2.742.531,23.709
Ribeirão Preto,84.042,2.745.865,2.455.975,18.612.684,23.898.566,2.887.304,26.785.870,41.932
Rifaina,9.425,4.505,18.268,28.628,60.825,2.899,63.724,18.487
Rincão,38.771,20.529,37.624,64.877,161.801,7.173,168.974,16.185
Rinópolis,55.238,33.863,31.815,78.562,199.479,11.184,210.662,21.413
Rio Claro,35.933,2.918.833,746.479,3.453.077,7.154.322,1.222.835,8.377.158,43.527
Rio das Pedras,25.286,251.059,120.510,508.336,905.191,217.180,1.122.371,35.526
Rio Grande da Serra,505,156.377,132.008,186.397,475.286,45.170,520.456,11.235
Riolândia,45.929,11.793,39.507,49.274,146.504,4.574,151.077,13.848
Riversul,10.583,2.692,21.244,13.424,47.944,629,48.573,8.168
Rosana,28.272,931.232,88.480,154.552,1.202.537,13.085,1.215.622,63.785
Roseira,3.571,58.950,37.788,105.496,205.805,23.849,229.654,22.899
Rubiácea,18.001,3.470,13.171,12.074,46.715,773,47.488,16.449
Rubinéia,14.773,2.986,17.702,17.299,52.759,1.247,54.007,18.502
Sabino,37.025,5.346,23.755,35.290,101.417,3.083,104.500,19.621
Sagres,12.025,2.614,11.642,9.204,35.485,749,36.234,15.276
Sales,27.686,5.141,23.574,45.276,101.677,3.803,105.480,18.460
Sales Oliveira,60.232,56.477,38.931,110.316,265.956,18.887,284.844,25.954
Salesópolis,26.136,7.437,55.620,87.860,177.054,8.462,185.516,11.520
Salmourão,17.362,4.066,17.901,18.567,57.896,1.236,59.132,11.994
Saltinho,10.849,27.904,28.994,90.117,157.864,23.287,181.151,24.414
Salto,10.960,1.358.845,361.432,2.949.683,4.680.921,854.865,5.535.785,50.557
Salto de Pirapora,15.735,637.043,141.235,416.537,1.210.549,174.087,1.384.636,33.105
Salto Grande,25.627,38.548,32.207,64.399,160.782,8.670,169.452,19.040
Sandovalina,63.020,134.889,27.469,45.338,270.715,7.290,278.005,71.192
Santa Adélia,57.251,11.417,49.845,130.242,248.755,12.322,261.077,17.919
Santa Albertina,19.750,46.489,23.908,53.578,143.725,12.411,156.136,27.359
Santa Bárbara d'Oeste,21.928,1.615.039,622.879,2.250.547,4.510.392,743.284,5.253.676,28.596
Santa Branca,4.975,82.045,50.058,85.807,222.884,18.234,241.118,17.304
Santa Clara d'Oeste,15.364,1.814,12.969,12.716,42.863,832,43.695,21.221
Santa Cruz da Conceição,15.908,26.713,20.319,52.440,115.380,10.707,126.087,30.434
Santa Cruz da Esperança,12.648,1.869,11.712,9.644,35.874,647,36.522,18.224
Santa Cruz das Palmeiras,35.903,15.181,94.031,225.492,370.607,23.590,394.197,12.517
Santa Cruz do Rio Pardo,108.209,413.173,147.667,778.495,1.447.543,168.481,1.616.024,36.079
Santa Ernestina,12.170,6.153,20.391,33.003,71.717,3.155,74.872,13.500
Santa Fé do Sul,29.134,172.915,125.461,457.349,784.860,72.279,857.139,28.680
Santa Gertrudes,5.782,941.946,99.359,328.631,1.375.719,184.156,1.559.874,66.519
Santa Isabel,51.120,324.847,177.450,734.511,1.287.928,173.575,1.461.502,27.908
Santa Lúcia,28.622,4.295,29.100,31.182,93.198,2.153,95.351,11.377
Santa Maria da Serra,28.879,42.749,22.924,38.957,133.509,7.710,141.219,24.784
Santa Mercedes,14.707,2.614,13.643,15.665,46.629,1.661,48.290,17.130
Santa Rita do Passa Quatro,49.551,67.321,98.652,305.290,520.813,50.537,571.350,21.603
Santa Rita d'Oeste,15.000,1.982,13.188,16.324,46.494,1.539,48.033,19.298
Santa Rosa de Viterbo,32.153,270.248,83.106,297.122,682.629,98.852,781.481,31.797
Santa Salete,5.764,1.351,8.609,5.350,21.075,434,21.509,14.864
Santana da Ponte Pensa,6.758,1.771,9.645,7.309,25.482,370,25.852,16.352
Santana de Parnaíba,94.876,1.491.703,612.287,5.039.202,7.238.068,1.253.293,8.491.362,70.313
Santo Anastácio,38.860,35.474,69.392,178.445,322.171,23.044,345.214,17.005
Santo André,981,5.366.370,2.291.829,15.222.686,22.881.866,3.859.590,26.741.456,39.112
Santo Antônio da Alegria,53.345,24.934,23.823,39.451,141.553,6.570,148.123,22.997
Santo Antônio de Posse,95.473,111.882,85.532,381.985,674.872,92.414,767.286,35.587
Santo Antônio do Aracanguá,44.457,30.082,42.936,48.704,166.180,8.858,175.038,22.176
Santo Antônio do Jardim,39.410,12.802,22.155,49.201,123.568,8.189,131.757,22.400
Santo Antônio do Pinhal,7.818,5.824,26.943,44.767,85.352,3.410,88.762,13.578
Santo Expedito,4.363,2.148,12.667,8.858,28.035,613,28.648,9.971
Santópolis do Aguapeí,8.102,3.499,16.750,25.854,54.204,2.502,56.706,12.775
Santos,2.325,1.688.330,2.035.862,13.375.527,17.102.044,2.829.319,19.931.363,47.148
São Bento do Sapucaí,35.159,9.971,35.068,80.048,160.246,6.470,166.717,15.911
São Bernardo do Campo,7.392,12.497.851,2.701.870,22.043.652,37.250.765,10.215.001,47.465.766,60.383
São Caetano do Sul,25,3.620.534,1.003.528,6.798.676,11.422.763,4.110.832,15.533.595,103.338
São Carlos,124.448,3.044.810,843.386,4.365.799,8.378.442,1.188.124,9.566.566,41.433
São Francisco,9.744,1.936,12.704,10.028,34.412,764,35.176,12.810
São João da Boa Vista,63.128,527.371,307.568,1.393.523,2.291.590,253.629,2.545.218,29.849
São João das Duas Pontes,7.947,2.020,11.775,8.865,30.607,536,31.144,12.324
São João de Iracema,9.316,1.144,11.009,7.335,28.803,548,29.351,16.198
São João do Pau d'Alho,13.257,1.153,11.163,10.577,36.150,579,36.729,17.916
São Joaquim da Barra,53.372,397.425,157.210,619.473,1.227.480,134.879,1.362.359,28.318
São José da Bela Vista,37.106,4.124,30.591,41.222,113.044,3.149,116.193,13.631
São José do Barreiro,8.317,1.562,18.538,13.719,42.135,1.507,43.642,10.723
São José do Rio Pardo,108.386,298.488,191.162,751.553,1.349.589,152.351,1.501.941,28.635
São José do Rio Preto,40.795,1.929.926,1.338.024,10.057.074,13.365.819,1.458.027,14.823.846,34.821
São José dos Campos,12.442,8.739.559,2.322.353,14.556.850,25.631.204,4.712.464,30.343.668,45.724
São Lourenço da Serra,837,27.393,53.341,105.892,187.463,25.120,212.583,14.565
São Luís do Paraitinga,21.596,7.868,41.363,70.166,140.993,7.519,148.512,14.201
São Manuel,110.879,172.530,130.969,477.554,891.932,77.219,969.152,24.959
São Miguel Arcanjo,208.619,29.814,94.580,206.970,539.983,19.479,559.462,17.685
São Paulo,39.809,66.893.050,37.831.291,406.109.013,510.873.162,111.044.209,621.917.372,54.015
São Pedro,45.043,58.884,106.368,333.244,543.539,35.821,579.360,17.701
São Pedro do Turvo,69.138,12.973,27.624,44.843,154.578,5.756,160.334,22.106
São Roque,31.385,434.350,287.277,1.195.282,1.948.294,280.588,2.228.881,27.008
São Sebastião,6.912,261.731,454.505,2.261.562,2.984.710,2.271.019,5.255.728,66.197
São Sebastião da Grama,58.306,24.144,37.890,160.041,280.381,16.535,296.916,24.741
São Simão,53.358,65.704,62.564,173.395,355.022,35.860,390.882,26.889
São Vicente,1.970,445.985,1.191.777,2.859.956,4.499.688,308.431,4.808.119,14.035
Sarapuí,13.477,21.595,33.010,46.689,114.771,9.935,124.706,13.189
Sarutaiá,15.890,3.189,15.275,16.203,50.557,83,50.641,13.958
Sebastianópolis do Sul,28.908,111.096,19.825,67.256,227.085,27.230,254.314,80.632
Serra Azul,37.033,22.066,42.386,42.081,143.566,3.412,146.977,12.616
Serra Negra,36.743,72.435,93.397,358.792,561.367,41.436,602.802,22.446
Serrana,20.331,120.237,156.697,404.349,701.615,63.977,765.592,18.596
Sertãozinho,52.548,1.365.120,449.287,2.091.586,3.958.541,558.744,4.517.286,39.138
Sete Barras,98.652,12.887,47.922,64.647,224.108,6.834,230.942,18.105
Severínia,11.041,67.405,58.674,112.161,249.282,21.949,271.230,16.780
Silveiras,9.032,2.547,24.232,17.799,53.610,2.074,55.684,9.351
Socorro,70.648,86.165,118.172,350.685,625.670,45.717,671.387,17.852
Sorocaba,42.837,7.963.851,2.203.838,13.708.195,23.918.720,5.661.849,29.580.569,48.024
Sud Mennucci,34.211,16.403,34.111,99.446,184.171,19.776,203.947,26.981
Sumaré,68.113,3.422.957,852.672,4.310.128,8.653.869,2.992.490,11.646.358,45.001
Suzanápolis,15.925,32.828,19.024,29.898,97.674,9.052,106.726,29.450
Suzano,264.939,3.941.380,838.896,3.533.715,8.578.929,1.608.409,10.187.338,37.200
Tabapuã,51.240,30.653,42.586,86.785,211.265,11.629,222.894,19.205
Tabatinga,27.590,16.151,52.234,85.614,181.589,8.301,189.890,12.511
Taboão da Serra,119,1.872.014,809.796,3.789.337,6.471.267,1.170.651,7.641.918,29.353
Taciba,35.035,7.782,31.565,32.052,106.433,2.697,109.130,18.652
Taguaí,23.319,18.132,38.736,87.414,167.600,11.966,179.566,15.144
Taiaçu,15.081,2.365,20.429,27.806,65.681,2.233,67.914,11.408
Taiúva,14.604,2.957,22.212,40.101,79.873,4.943,84.817,13.313
Tambaú,44.773,120.048,77.182,205.180,447.184,41.035,488.220,21.660
Tanabi,76.875,270.885,90.912,264.154,702.826,55.467,758.293,30.905
Tapiraí,57.096,14.039,29.374,39.255,139.764,4.673,144.437,18.451
Tapiratiba,47.407,53.049,42.135,93.163,235.753,15.514,251.267,19.833
Taquaral,2.571,1.184,11.453,12.743,27.952,1.720,29.672,10.869
Taquaritinga,76.340,148.672,184.431,641.918,1.051.362,82.786,1.134.147,20.942
Taquarituba,35.636,44.527,72.867,282.892,435.923,41.777,477.700,21.059
Taquarivaí,88.718,8.967,23.481,57.838,179.004,7.263,186.267,34.622
Tarabai,10.601,7.252,25.578,32.252,75.683,4.185,79.868,11.626
Tarumã,50.377,324.225,57.019,302.100,733.721,97.007,830.728,60.775
Tatuí,85.026,912.296,385.397,1.624.520,3.007.239,445.846,3.453.085,30.705
Taubaté,20.917,5.179.259,1.107.888,5.653.185,11.961.248,3.256.790,15.218.038,52.362
Tejupá,35.909,2.467,18.206,15.411,71.993,-792,71.201,15.024
Teodoro Sampaio,47.890,122.913,80.445,210.034,461.281,36.079,497.360,22.796
Terra Roxa,22.570,8.612,32.237,41.744,105.162,2.757,107.919,12.328
Tietê,48.981,467.573,145.091,783.245,1.444.890,203.428,1.648.319,42.735
Timburi,10.694,2.309,12.014,12.954,37.971,801,38.773,14.884
Torre de Pedra,2.128,1.350,10.832,6.557,20.867,383,21.250,9.324
Torrinha,30.523,19.082,29.430,80.619,159.655,10.716,170.370,17.970
Trabiju,8.510,5.146,9.448,8.979,32.084,1.194,33.278,20.734
Tremembé,5.026,138.726,149.108,271.471,564.331,50.808,615.139,14.254
Três Fronteiras,24.196,7.591,20.933,28.477,81.198,4.453,85.651,15.635
Tuiuti,31.428,4.217,22.049,44.182,101.876,5.452,107.328,17.319
Tupã,104.186,232.168,201.101,878.690,1.416.144,116.730,1.532.874,24.260
Tupi Paulista,32.858,12.285,51.848,137.549,234.539,10.040,244.580,16.687
Turiúba,8.141,1.541,11.422,8.584,29.689,627,30.316,15.740
Turmalina,16.349,2.061,11.666,10.506,40.582,826,41.408,21.748
Ubarana,29.563,98.200,25.112,42.786,195.660,10.747,206.408,36.812
Ubatuba,16.756,237.193,309.572,1.011.018,1.574.540,76.803,1.651.343,19.938
Ubirajara,12.768,3.969,19.400,23.707,59.845,2.415,62.259,13.768
Uchoa,28.038,72.163,37.470,80.570,218.241,24.521,242.762,25.383
União Paulista,12.061,3.174,10.854,9.320,35.409,617,36.026,21.755
Urânia,42.507,19.089,27.368,59.505,148.469,8.571,157.041,17.937
Uru,6.126,1.270,9.027,6.843,23.265,438,23.703,19.287
Urupês,61.906,24.465,46.928,119.846,253.144,12.890,266.034,20.613
Valentim Gentil,18.669,120.083,39.497,97.681,275.929,29.389,305.318,25.980
Valinhos,36.566,1.394.462,449.447,2.498.194,4.378.670,907.264,5.285.934,45.862
Valparaíso,74.314,215.849,82.218,247.952,620.333,68.107,688.440,29.742
Vargem,6.176,10.168,34.225,45.634,96.202,6.427,102.630,11.051
Vargem Grande do Sul,43.520,105.186,132.095,445.424,726.225,74.709,800.933,19.924
Vargem Grande Paulista,31.804,443.718,168.158,751.404,1.395.085,246.820,1.641.905,34.993
Várzea Paulista,1.409,798.017,349.307,879.516,2.028.249,314.297,2.342.546,20.761
Vera Cruz,11.744,10.010,35.241,59.419,116.414,4.065,120.479,11.308
Vinhedo,15.584,2.402.623,363.704,3.090.141,5.872.052,1.709.370,7.581.422,109.165
Viradouro,21.982,21.595,60.653,134.472,238.703,19.113,257.816,14.534
Vista Alegre do Alto,20.029,110.408,29.980,97.247,257.664,33.577,291.241,39.555
Vitória Brasil,5.243,1.333,10.118,8.466,25.160,719,25.878,14.804
Votorantim,6.598,1.966.588,390.149,1.730.543,4.093.878,578.269,4.672.147,41.250
Votuporanga,32.708,454.563,276.612,1.411.803,2.175.685,211.053,2.386.738,27.218
Zacarias,29.219,17.785,16.859,15.837,79.699,1.920,81.619,33.560
