MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Lupércio,10.303,3.643,19.055,20.757,53.758,1.443,  55.201 ,12.566
Lutécia,48.993,7.108,14.510,16.611,87.222,1.822,  89.044 ,33.576
Macatuba,29.188,70.467,65.945,388.933,554.533,81.174,  635.707 ,38.130
Macaubal,31.962,5.719,29.974,68.500,136.155,7.461,  143.616 ,18.565
Macedônia,24.655,6.595,17.063,16.662,64.974,2.037,  67.011 ,18.568
Magda,15.400,6.375,19.926,26.543,68.245,3.078,  71.323 ,22.765
Mairinque,17.669,451.604,192.643,578.728,1.240.643,238.229,  1.478.872 ,32.755
Mairiporã,1.680,307.510,308.567,842.937,1.460.694,176.726,  1.637.420 ,17.848
Manduri,44.645,25.505,34.497,82.542,187.188,13.457,  200.645 ,21.510
Marabá Paulista,64.835,6.513,26.379,23.592,121.319,2.696,  124.015 ,25.413
Maracaí,83.141,60.937,55.389,183.377,382.843,28.354,  411.198 ,30.556
Marapoama,36.394,56.941,17.104,41.951,152.390,12.301,  164.691 ,58.713
Mariápolis,20.845,3.154,16.160,15.960,56.119,983,  57.102 ,14.442
Marília,66.902,1.071.846,894.378,4.415.422,6.448.548,713.275,  7.161.824 ,31.689
Marinópolis,8.636,1.623,11.692,10.095,32.045,867,  32.912 ,15.672
Martinópolis,136.927,48.501,100.146,215.860,501.435,23.760,  525.195 ,20.922
Matão,96.667,1.436.775,291.968,1.512.898,3.338.308,441.360,  3.779.668 ,47.911
Mauá,610,5.464.240,1.348.436,5.844.464,12.657.750,1.881.860,  14.539.610 ,32.754
Mendonça,24.437,82.468,25.780,70.891,203.577,19.708,  223.284 ,45.578
Meridiano,24.644,108.897,20.569,80.617,234.726,24.710,  259.436 ,68.525
Mesópolis,26.549,2.240,11.164,10.399,50.351,827,  51.178 ,27.107
Miguelópolis,346.550,402.771,100.550,212.309,1.062.180,15.843,  1.078.024 ,51.186
Mineiros do Tietê,26.278,27.075,43.692,61.774,158.819,10.263,  169.082 ,13.661
Mira Estrela,16.523,4.409,17.362,18.477,56.771,1.650,  58.422 ,20.194
Miracatu,78.108,28.550,77.437,202.872,386.967,33.572,  420.539 ,21.019
Mirandópolis,117.993,82.760,97.931,275.480,574.164,44.268,  618.432 ,21.905
Mirante do Paranapanema,95.161,87.120,68.794,125.290,376.365,25.001,  401.367 ,22.938
Mirassol,36.986,519.962,212.745,890.051,1.659.744,188.470,  1.848.213 ,32.822
Mirassolândia,37.760,10.778,19.639,26.512,94.690,3.956,  98.645 ,21.728
Mococa,177.134,450.032,243.774,1.052.746,1.923.686,218.692,  2.142.378 ,32.189
Mogi das Cruzes,392.068,3.382.087,1.402.126,7.678.418,12.854.699,1.707.965,  14.562.664 ,35.082
Mogi Guaçu,214.737,1.573.712,572.573,2.297.860,4.658.881,691.902,  5.350.784 ,37.131
Mogi Mirim,184.678,1.016.509,381.881,2.062.140,3.645.206,631.098,  4.276.305 ,48.026
Mombuca,21.657,9.298,16.365,34.788,82.107,6.024,  88.132 ,26.650
Monções,11.043,16.916,15.944,22.771,66.674,5.878,  72.553 ,33.543
Mongaguá,6.905,131.963,223.305,512.046,874.219,47.290,  921.508 ,17.935
Monte Alegre do Sul,45.050,16.868,32.712,57.326,151.957,8.029,  159.986 ,21.230
Monte Alto,175.907,413.781,171.645,797.144,1.558.477,217.539,  1.776.016 ,37.147
Monte Aprazível,62.672,180.722,84.934,287.313,615.642,47.348,  662.990 ,28.940
Monte Azul Paulista,42.512,39.490,73.364,299.645,455.012,41.765,  496.776 ,26.880
Monte Castelo,36.295,6.104,19.876,29.291,91.565,5.147,  96.713 ,24.112
Monte Mor,40.219,1.437.072,223.366,803.321,2.503.977,415.128,  2.919.105 ,52.774
Monteiro Lobato,4.667,7.183,18.454,30.192,60.496,3.452,  63.948 ,14.768
Morro Agudo,254.785,357.949,127.489,489.345,1.229.569,94.402,  1.323.971 ,42.608
Morungaba,19.643,160.175,47.904,139.562,367.284,73.533,  440.817 ,34.781
Motuca,31.834,9.239,20.615,24.607,86.294,2.692,  88.986 ,19.766
Murutinga do Sul,12.103,2.614,21.634,20.508,56.860,2.272,  59.131 ,13.923
Nantes,28.963,3.245,17.961,82.157,132.326,13.606,  145.932 ,49.806
Narandiba,51.189,61.868,26.321,62.351,201.728,12.689,  214.417 ,46.451
Natividade da Serra,8.228,3.516,28.658,23.763,64.165,2.385,  66.550 ,9.958
Nazaré Paulista,17.590,63.561,67.485,131.145,279.781,39.402,  319.183 ,18.088
Neves Paulista,30.831,40.492,32.413,82.666,186.403,14.970,  201.373 ,23.154
Nhandeara,54.777,40.526,41.705,136.735,273.743,15.496,  289.240 ,26.799
Nipoã,17.199,11.931,19.850,26.424,75.404,3.814,  79.218 ,16.783
Nova Aliança,38.350,35.663,27.474,58.490,159.978,9.760,  169.738 ,27.215
Nova Campina,98.117,120.306,37.006,59.835,315.264,20.168,  335.431 ,36.527
Nova Canaã Paulista,12.556,2.316,11.580,8.565,35.017,835,  35.852 ,17.899
Nova Castilho,19.846,1.256,11.623,8.057,40.781,635,  41.416 ,35.734
Nova Europa,23.144,115.033,44.361,102.483,285.021,23.907,  308.929 ,30.335
Nova Granada,107.245,25.832,69.769,194.772,397.617,22.583,  420.200 ,20.756
Nova Guataporanga,2.623,1.702,11.697,10.424,26.446,754,  27.200 ,12.437
Nova Independência,22.829,39.696,22.431,30.735,115.691,7.291,  122.982 ,35.259
Nova Luzitânia,5.953,2.456,17.741,15.330,41.481,1.106,  42.587 ,11.119
Nova Odessa,14.543,816.569,220.102,1.491.481,2.542.696,437.838,  2.980.534 ,53.681
Novais,10.321,1.304,21.375,14.347,47.348,1.015,  48.363 ,9.347
Novo Horizonte,153.370,216.703,149.353,631.323,1.150.749,108.546,  1.259.295 ,33.088
Nuporanga,85.622,185.112,34.491,168.293,473.517,44.185,  517.702 ,72.926
Ocauçu,34.642,8.108,18.797,25.043,86.590,2.728,  89.318 ,21.522
Óleo,55.905,3.836,13.814,15.505,89.061,818,  89.879 ,34.945
Olímpia,121.993,459.601,208.964,929.683,1.720.240,168.818,  1.889.058 ,36.611
Onda Verde,32.722,17.005,21.445,39.510,110.683,6.010,  116.692 ,28.510
Oriente,12.815,9.501,22.152,42.631,87.099,7.861,  94.959 ,15.321
Orindiúva,32.144,174.940,31.466,137.993,376.544,48.822,  425.366 ,66.246
Orlândia,55.316,478.104,171.176,765.024,1.469.620,204.188,  1.673.808 ,40.488
Osasco,947,3.704.862,2.626.850,53.621.250,59.953.909,15.729.561,  75.683.470 ,112.198
Oscar Bressane,37.135,8.959,13.886,22.300,82.280,2.989,  85.269 ,33.810
Osvaldo Cruz,30.637,184.090,105.764,444.074,764.566,69.679,  834.244 ,26.774
Ourinhos,55.418,490.701,412.777,1.640.787,2.599.683,241.313,  2.840.996 ,26.399
Ouro Verde,24.059,5.902,30.167,36.777,96.906,3.322,  100.227 ,12.401
Ouroeste,30.935,124.727,63.472,141.977,361.113,29.245,  390.358 ,42.160
Pacaembu,28.712,6.335,49.564,103.971,188.581,8.798,  197.380 ,15.042
Palestina,111.140,68.198,45.203,108.004,332.545,17.847,  350.392 ,29.780
Palmares Paulista,8.233,6.244,41.308,44.640,100.426,3.452,  103.878 ,8.512
Palmeira d'Oeste,59.055,12.831,34.572,76.589,183.048,5.533,  188.581 ,20.330
Palmital,101.775,71.929,85.905,307.564,567.175,56.568,  623.742 ,29.084
Panorama,35.814,27.719,57.381,125.877,246.792,13.425,  260.217 ,17.398
Paraguaçu Paulista,127.111,176.085,162.104,624.949,1.090.249,98.648,  1.188.898 ,27.364
Paraibuna,10.963,39.142,75.573,116.163,241.841,20.007,  261.849 ,14.634
Paraíso,28.598,69.876,29.045,88.632,216.152,18.164,  234.316 ,38.193
Paranapanema,188.785,31.211,84.420,297.368,601.784,45.287,  647.071 ,33.908
Paranapuã,35.229,4.453,17.086,25.320,82.088,2.604,  84.692 ,21.907
Parapuã,88.863,44.133,38.848,121.733,293.577,17.975,  311.552 ,29.306
Pardinho,30.599,56.967,29.087,142.018,258.671,25.120,  283.791 ,46.799
Pariquera-Açu,70.134,51.949,65.541,282.105,469.729,37.242,  506.971 ,26.771
Parisi,12.982,1.139,13.190,11.082,38.393,982,  39.375 ,19.217
Patrocínio Paulista,200.999,303.011,56.833,259.780,820.623,82.536,  903.159 ,65.022
Paulicéia,33.582,18.131,30.530,51.633,133.877,7.497,  141.374 ,20.690
Paulínia,25.844,18.871.640,928.612,11.731.265,31.557.360,4.942.233,  36.499.593 ,376.459
Paulistânia,8.499,1.571,12.099,7.556,29.725,1.618,  31.343 ,17.658
Paulo de Faria,110.226,11.402,37.444,61.896,220.968,5.339,  226.307 ,26.518
Pederneiras,92.101,598.929,164.676,718.194,1.573.901,248.618,  1.822.519 ,41.427
Pedra Bela,18.411,5.189,22.438,27.391,73.430,2.730,  76.160 ,12.917
Pedranópolis,24.844,3.263,15.443,12.108,55.658,1.265,  56.923 ,23.074
Pedregulho,144.662,466.053,61.600,194.006,866.320,20.187,  886.507 ,55.210
Pedreira,8.134,279.647,176.549,511.392,975.722,150.587,  1.126.309 ,25.193
Pedrinhas Paulista,19.117,7.957,16.606,80.213,123.893,11.092,  134.985 ,45.252
Pedro de Toledo,25.646,8.901,40.207,61.622,136.377,7.923,  144.300 ,13.545
Penápolis,82.095,301.008,232.020,815.634,1.430.757,114.898,  1.545.655 ,25.781
Pereira Barreto,99.585,34.170,103.086,435.960,672.801,69.177,  741.979 ,29.400
Pereiras,15.010,47.530,30.823,59.759,153.122,14.084,  167.206 ,20.755
Peruíbe,25.334,130.414,263.616,708.979,1.128.344,59.132,  1.187.475 ,18.668
Piacatu,29.050,7.179,23.462,34.724,94.415,2.838,  97.253 ,17.195
Piedade,377.082,126.444,166.675,492.347,1.162.547,71.369,  1.233.916 ,23.314
Pilar do Sul,109.939,38.063,96.457,316.644,561.104,45.340,  606.444 ,22.038
Pindamonhangaba,28.673,2.417.194,578.090,2.637.749,5.661.706,1.101.824,  6.763.530 ,42.954
Pindorama,46.171,74.899,58.709,144.037,323.816,23.833,  347.649 ,21.942
Pinhalzinho,40.321,21.250,50.774,113.874,226.219,14.391,  240.610 ,17.042
Piquerobi,13.255,4.472,18.867,17.429,54.024,2.402,  56.426 ,15.967
Piquete,3.237,22.296,44.507,70.450,140.490,7.209,  147.698 ,10.711
Piracaia,24.569,84.025,97.990,223.405,429.989,34.100,  464.089 ,17.980
Piracicaba,164.520,5.802.588,1.570.815,9.827.747,17.365.669,4.458.534,  21.824.203 ,57.358
Piraju,55.928,59.188,101.444,356.430,572.990,34.447,  607.437 ,21.263
Pirajuí,55.515,31.475,84.712,208.277,379.979,19.173,  399.153 ,17.249
Pirangi,39.588,46.061,39.883,122.382,247.914,19.331,  267.246 ,24.837
Pirapora do Bom Jesus,158,97.403,76.412,165.106,339.079,26.263,  365.342 ,20.820
Pirapozinho,31.188,244.840,94.135,302.608,672.771,76.674,  749.445 ,28.588
Pirassununga,85.328,468.524,282.774,1.302.665,2.139.290,350.593,  2.489.883 ,34.412
Piratininga,17.188,18.190,48.337,102.778,186.492,10.610,  197.102 ,15.442
Pitangueiras,93.227,186.898,141.193,884.502,1.305.820,196.874,  1.502.694 ,40.292
Planalto,34.155,9.162,24.574,33.190,101.082,2.914,  103.996 ,21.237
Platina,37.474,7.077,17.185,19.486,81.222,1.266,  82.489 ,24.419
Poá,2.558,605.894,513.444,1.316.668,2.438.564,1.997.061,  4.435.625 ,39.629
Poloni,23.619,32.881,21.973,45.339,123.812,10.038,  133.850 ,24.065
Pompéia,51.602,407.000,91.557,421.054,971.213,155.348,  1.126.561 ,54.227
Pongaí,26.172,4.161,17.364,26.447,74.145,2.138,  76.283 ,22.536
Pontal,69.302,321.819,154.934,400.353,946.409,84.493,  1.030.902 ,22.366
Pontalinda,28.262,3.581,18.944,17.483,68.270,2.012,  70.282 ,16.220
Pontes Gestal,31.883,42.162,18.198,34.504,126.747,9.393,  136.140 ,53.981
Populina,40.847,4.365,20.912,26.729,92.853,1.965,  94.818 ,23.245
Porangaba,46.378,23.891,33.098,57.751,161.117,9.932,  171.048 ,19.135
Porto Feliz,145.803,416.526,228.022,731.363,1.521.713,256.647,  1.778.360 ,35.141
Porto Ferreira,19.535,598.371,218.438,730.249,1.566.593,298.153,  1.864.746 ,35.106
Potim,1.686,34.795,77.937,89.037,203.454,15.657,  219.111 ,10.863
Potirendaba,56.225,135.045,66.166,191.263,448.699,39.788,  488.486 ,30.165
Pracinha,4.125,1.366,14.871,6.637,26.999,569,  27.568 ,9.556
Pradópolis,39.317,301.517,83.713,268.254,692.801,66.434,  759.235 ,38.719
Praia Grande,3.653,736.231,1.300.810,3.755.468,5.796.163,401.044,  6.197.207 ,20.942
Pratânia,44.226,7.756,20.765,28.997,101.745,5.362,  107.106 ,21.743
Presidente Alves,27.270,4.821,17.639,25.261,74.991,2.478,  77.468 ,19.119
Presidente Bernardes,37.783,18.029,56.210,129.148,241.170,16.541,  257.711 ,18.840
Presidente Epitácio,71.592,125.212,152.436,451.957,801.197,52.613,  853.811 ,20.355
Presidente Prudente,35.465,1.089.941,750.611,4.878.150,6.754.167,642.974,  7.397.140 ,34.239
Presidente Venceslau,36.033,57.405,136.300,440.775,670.513,39.040,  709.553 ,18.675
Promissão,92.946,657.196,148.149,563.615,1.461.905,148.221,  1.610.126 ,42.267
Quadra,32.797,3.899,18.928,22.016,77.640,3.580,  81.220 ,23.035
Quatá,76.923,102.710,52.966,158.358,390.956,32.588,  423.544 ,31.402
Queiroz,71.466,123.278,17.527,69.249,281.520,25.040,  306.560 ,99.242
Queluz,4.246,45.065,51.424,145.027,245.761,24.518,  270.280 ,22.212
Quintana,36.596,42.892,22.191,47.092,148.771,10.059,  158.830 ,25.183
Rafard,20.867,139.660,34.990,101.265,296.782,38.197,  334.979 ,38.023
Rancharia,276.332,250.749,109.194,408.033,1.044.307,75.832,  1.120.140 ,38.882
Redenção da Serra,11.422,3.940,17.955,20.601,53.918,1.856,  55.774 ,14.506
Regente Feijó,52.256,85.082,77.552,328.571,543.462,69.368,  612.830 ,32.070
Reginópolis,40.323,9.316,34.213,42.061,125.914,4.182,  130.096 ,17.947
Registro,114.116,139.216,198.701,1.171.668,1.623.701,204.227,  1.827.928 ,33.819
Restinga,48.124,44.078,32.836,42.802,167.839,9.658,  177.497 ,24.898
Ribeira,14.053,2.924,14.623,13.301,44.902,3.617,  48.518 ,14.828
Ribeirão Bonito,52.071,27.377,48.650,107.048,235.147,10.472,  245.619 ,19.455
Ribeirão Branco,232.173,19.871,63.789,84.798,400.632,6.175,  406.807 ,22.937
Ribeirão Corrente,53.453,8.414,21.621,32.224,115.712,123,  115.835 ,25.678
Ribeirão do Sul,37.784,8.047,18.767,55.272,119.870,9.042,  128.912 ,29.412
Ribeirão dos Índios,14.224,2.756,13.237,8.984,39.201,724,  39.925 ,18.518
Ribeirão Grande,16.807,168.768,32.752,63.851,282.179,19.305,  301.484 ,40.332
Ribeirão Pires,1.821,660.943,431.366,1.587.882,2.682.012,318.721,  3.000.733 ,25.675
Ribeirão Preto,119.920,3.925.614,2.715.702,20.299.966,27.061.202,2.974.340,  30.035.542 ,45.863
Rifaina,21.573,16.443,20.896,40.680,99.592,6.149,  105.741 ,30.614
Rincão,42.953,20.736,40.802,69.551,174.041,8.606,  182.648 ,17.468
Rinópolis,71.469,26.692,35.501,88.383,222.045,10.984,  233.029 ,23.791
Rio Claro,71.455,3.021.616,793.045,3.760.968,7.647.084,1.273.772,  8.920.856 ,45.633
Rio das Pedras,30.779,247.324,130.687,426.501,835.290,188.954,  1.024.244 ,31.424
Rio Grande da Serra,685,176.541,149.850,234.235,561.312,46.315,  607.626 ,12.790
Riolândia,79.812,13.052,45.725,60.115,198.705,5.583,  204.288 ,18.431
Riversul,17.259,4.302,23.329,18.577,63.468,1.233,  64.701 ,11.051
Rosana,39.130,1.921.986,96.125,165.725,2.222.966,12.786,  2.235.752 ,118.980
Roseira,4.555,63.816,42.080,112.208,222.659,26.464,  249.123 ,24.328
Rubiácea,22.616,3.307,15.463,15.322,56.707,1.265,  57.973 ,19.552
Rubinéia,23.023,3.604,19.604,22.727,68.959,2.362,  71.320 ,24.217
Sabino,43.435,5.294,26.789,39.432,114.950,3.426,  118.376 ,22.015
Sagres,14.197,1.910,12.968,11.194,40.269,825,  41.094 ,17.376
Sales,42.228,5.761,27.053,51.186,126.227,4.243,  130.470 ,22.356
Sales Oliveira,75.286,64.222,42.018,127.413,308.939,22.646,  331.584 ,29.688
Salesópolis,24.142,8.956,59.828,98.021,190.947,9.376,  200.322 ,12.255
Salmourão,21.315,4.965,20.173,21.076,67.528,1.387,  68.915 ,13.808
Saltinho,12.936,45.535,33.401,103.805,195.677,29.573,  225.249 ,29.701
Salto,12.219,1.430.163,412.689,3.129.733,4.984.804,1.052.727,  6.037.531 ,54.152
Salto de Pirapora,17.908,625.415,159.196,466.556,1.269.074,201.142,  1.470.216 ,34.467
Salto Grande,23.436,76.602,35.291,75.637,210.967,12.258,  223.225 ,24.908
Sandovalina,81.271,346.896,28.625,41.398,498.190,6.799,  504.989 ,125.964
Santa Adélia,76.723,10.313,54.522,145.314,286.872,12.475,  299.347 ,20.387
Santa Albertina,28.250,57.088,27.178,64.266,176.782,13.773,  190.556 ,33.443
Santa Bárbara d'Oeste,24.656,1.498.316,698.973,2.478.491,4.700.435,674.692,  5.375.127 ,28.978
Santa Branca,4.287,50.760,56.940,94.698,206.684,12.577,  219.261 ,15.640
Santa Clara d'Oeste,19.137,2.462,14.034,16.693,52.326,1.551,  53.877 ,26.359
Santa Cruz da Conceição,21.493,13.705,22.158,45.482,102.838,12.906,  115.743 ,27.473
Santa Cruz da Esperança,21.820,2.826,13.477,12.351,50.473,1.026,  51.500 ,25.369
Santa Cruz das Palmeiras,40.470,18.736,110.718,253.134,423.059,27.916,  450.974 ,13.979
Santa Cruz do Rio Pardo,132.600,546.107,172.286,901.910,1.752.902,214.247,  1.967.149 ,43.487
Santa Ernestina,19.981,4.837,22.753,34.645,82.216,2.998,  85.214 ,15.387
Santa Fé do Sul,30.758,191.340,143.228,528.198,893.524,77.359,  970.883 ,32.144
Santa Gertrudes,9.360,868.986,113.101,410.239,1.401.685,213.328,  1.615.013 ,66.254
Santa Isabel,64.843,286.893,188.781,596.304,1.136.822,148.414,  1.285.236 ,24.109
Santa Lúcia,27.600,6.313,30.991,36.960,101.864,3.192,  105.056 ,12.442
Santa Maria da Serra,26.478,17.615,22.570,34.822,101.485,5.118,  106.603 ,18.238
Santa Mercedes,24.397,3.020,14.510,15.431,57.358,1.715,  59.072 ,20.985
Santa Rita do Passa Quatro,61.725,60.922,98.887,320.400,541.934,53.538,  595.472 ,22.530
Santa Rita d'Oeste,18.283,1.479,14.617,16.706,51.085,1.359,  52.444 ,21.310
Santa Rosa de Viterbo,32.999,227.917,91.633,267.124,619.673,97.344,  717.017 ,28.761
Santa Salete,12.648,1.559,10.046,7.530,31.782,781,  32.563 ,22.519
Santana da Ponte Pensa,13.304,1.925,10.249,8.116,33.594,557,  34.151 ,21.962
Santana de Parnaíba,94.614,1.523.629,658.628,4.595.373,6.872.244,1.393.091,  8.265.334 ,65.211
Santo Anastácio,40.522,46.325,75.651,215.557,378.054,26.568,  404.622 ,20.000
Santo André,1.013,5.307.157,2.464.125,15.758.463,23.530.758,3.306.622,  26.837.380 ,39.050
Santo Antônio da Alegria,47.028,8.632,26.478,64.588,146.727,10.208,  156.935 ,24.114
Santo Antônio de Posse,159.151,164.226,95.094,444.360,862.831,104.178,  967.009 ,43.943
Santo Antônio do Aracanguá,69.746,23.542,46.904,58.140,198.331,7.844,  206.174 ,25.711
Santo Antônio do Jardim,50.263,12.964,24.083,58.959,146.269,7.996,  154.265 ,26.334
Santo Antônio do Pinhal,8.239,6.651,28.719,51.132,94.741,4.350,  99.091 ,15.094
Santo Expedito,4.971,2.700,14.143,12.540,34.355,935,  35.290 ,12.140
Santópolis do Aguapeí,10.086,3.505,17.592,23.114,54.297,2.045,  56.342 ,12.468
Santos,3.514,1.908.795,2.216.747,14.917.469,19.046.524,2.661.531,  21.708.055 ,51.126
São Bento do Sapucaí,30.624,11.195,39.090,92.851,173.761,7.866,  181.627 ,17.313
São Bernardo do Campo,8.134,8.742.253,2.989.013,24.378.113,36.117.513,7.105.316,  43.222.829 ,54.331
São Caetano do Sul,24,2.797.995,980.146,6.604.337,10.382.502,2.578.345,  12.960.847 ,85.986
São Carlos,152.112,2.987.165,931.278,4.832.001,8.902.555,1.089.308,  9.991.863 ,42.501
São Francisco,16.995,2.448,14.500,12.099,46.042,1.005,  47.047 ,17.278
São João da Boa Vista,77.777,536.769,330.245,1.567.717,2.512.508,274.977,  2.787.485 ,32.405
São João das Duas Pontes,9.172,3.043,13.029,9.479,34.722,729,  35.451 ,14.135
São João de Iracema,8.785,1.000,12.322,8.503,30.611,793,  31.404 ,17.198
São João do Pau d'Alho,20.709,1.825,12.630,14.320,49.484,1.143,  50.627 ,24.976
São Joaquim da Barra,67.920,404.389,171.286,678.555,1.322.149,131.436,  1.453.585 ,29.741
São José da Bela Vista,56.952,4.424,33.166,47.458,142.000,10.498,  152.498 ,17.755
São José do Barreiro,7.864,3.972,20.339,18.443,50.618,2.686,  53.304 ,13.100
São José do Rio Pardo,100.706,378.759,199.359,861.899,1.540.723,181.292,  1.722.016 ,32.666
São José do Rio Preto,49.538,1.697.925,1.500.700,10.879.064,14.127.227,1.494.250,  15.621.477 ,36.013
São José dos Campos,17.142,17.238.953,2.576.560,16.716.019,36.548.674,5.081.569,  41.630.243 ,61.220
São Lourenço da Serra,1.264,17.492,55.632,103.197,177.586,20.035,  197.621 ,13.245
São Luís do Paraitinga,16.631,8.246,42.543,79.574,146.994,9.917,  156.910 ,14.954
São Manuel,105.098,173.251,140.837,579.125,998.310,90.736,  1.089.046 ,27.867
São Miguel Arcanjo,254.540,40.750,107.231,240.633,643.154,23.981,  667.135 ,21.015
São Paulo,43.867,60.646.691,41.892.574,463.376.974,565.960.107,117.106.590,  683.066.697 ,58.689
São Pedro,67.014,53.790,123.334,387.001,631.138,48.268,  679.407 ,20.434
São Pedro do Turvo,65.754,13.964,30.073,62.269,172.060,9.572,  181.632 ,24.919
São Roque,33.221,438.555,315.562,1.472.698,2.260.036,321.645,  2.581.681 ,30.632
São Sebastião,10.546,349.499,515.422,1.293.329,2.168.796,444.270,  2.613.066 ,31.836
São Sebastião da Grama,59.658,33.879,41.542,150.421,285.500,15.838,  301.337 ,25.179
São Simão,80.274,51.637,66.327,197.954,396.192,33.466,  429.659 ,29.352
São Vicente,2.977,440.834,1.304.489,3.005.572,4.753.872,310.919,  5.064.791 ,14.565
Sarapuí,24.391,18.006,35.309,48.535,126.242,8.640,  134.881 ,13.941
Sarutaiá,22.383,4.226,16.357,21.955,64.921,268,  65.189 ,17.944
Sebastianópolis do Sul,36.379,119.165,19.602,77.063,252.209,25.087,  277.297 ,86.466
Serra Azul,36.981,12.261,47.491,47.704,144.438,4.222,  148.660 ,12.531
Serra Negra,44.351,75.191,103.421,400.413,623.375,41.599,  664.974 ,24.563
Serrana,23.290,127.367,174.003,484.813,809.473,83.029,  892.503 ,21.101
Sertãozinho,79.415,1.466.615,483.118,2.387.720,4.416.868,589.005,  5.005.873 ,42.453
Sete Barras,209.180,20.628,50.181,87.541,367.531,9.969,  377.499 ,29.771
Severínia,18.354,11.755,63.006,106.356,199.470,12.209,  211.680 ,12.835
Silveiras,7.806,2.790,27.418,21.048,59.062,3.379,  62.441 ,10.340
Socorro,63.114,100.967,131.229,412.578,707.888,58.830,  766.718 ,20.158
Sorocaba,38.592,7.674.612,2.458.030,15.083.554,25.254.789,5.275.478,  30.530.267 ,48.418
Sud Mennucci,45.714,10.555,37.435,66.101,159.805,7.624,  167.429 ,21.987
Sumaré,93.079,3.483.893,880.103,4.910.779,9.367.854,2.869.359,  12.237.213 ,45.779
Suzanápolis,31.197,2.495,20.774,20.769,75.236,3.286,  78.521 ,21.006
Suzano,264.931,3.787.714,954.461,3.932.109,8.939.215,1.552.977,  10.492.192 ,37.522
Tabapuã,64.904,18.528,44.865,100.852,229.149,9.763,  238.911 ,20.395
Tabatinga,65.873,18.282,55.994,92.560,232.709,8.684,  241.393 ,15.651
Taboão da Serra,180,1.929.875,885.613,4.112.771,6.928.440,1.185.311,  8.113.751 ,30.239
Taciba,49.639,6.994,33.602,38.378,128.613,3.857,  132.470 ,22.377
Taguaí,29.800,21.221,44.398,100.621,196.040,14.832,  210.873 ,17.051
Taiaçu,21.070,2.502,22.548,29.547,75.667,2.354,  78.021 ,13.043
Taiúva,22.619,8.341,24.182,44.470,99.613,6.473,  106.086 ,16.759
Tambaú,71.459,108.473,81.614,230.553,492.099,42.556,  534.655 ,23.636
Tanabi,108.404,234.080,97.985,326.205,766.674,56.135,  822.810 ,33.245
Tapiraí,52.885,14.932,31.603,45.527,144.947,5.375,  150.322 ,19.359
Tapiratiba,57.269,72.370,48.040,111.264,288.943,18.208,  307.151 ,24.292
Taquaral,7.985,1.363,13.581,9.761,32.691,1.457,  34.148 ,12.485
Taquaritinga,125.644,196.623,205.711,728.770,1.256.748,97.207,  1.353.955 ,24.952
Taquarituba,67.927,69.027,80.259,371.864,589.078,56.977,  646.055 ,28.255
Taquarivaí,76.439,7.764,25.138,112.334,221.675,17.901,  239.576 ,43.559
Tarabai,14.462,10.921,27.911,44.138,97.432,6.622,  104.054 ,14.856
Tarumã,64.417,289.082,62.575,298.470,714.544,94.234,  808.778 ,57.527
Tatuí,136.590,974.394,429.484,1.772.375,3.312.842,466.819,  3.779.662 ,32.853
Taubaté,22.968,5.666.491,1.174.685,6.174.347,13.038.490,2.487.118,  15.525.608 ,52.372
Tejupá,42.581,6.912,21.150,20.197,90.840,-98,  90.742 ,19.241
Teodoro Sampaio,96.218,69.511,84.826,196.775,447.330,24.137,  471.467 ,21.405
Terra Roxa,34.376,12.099,34.001,46.054,126.531,3.652,  130.183 ,14.660
Tietê,61.458,532.951,162.935,767.053,1.524.397,201.999,  1.726.397 ,43.783
Timburi,15.356,2.249,14.400,14.943,46.948,503,  47.451 ,18.342
Torre de Pedra,1.901,1.715,11.524,8.495,23.635,856,  24.491 ,10.681
Torrinha,40.494,22.397,33.808,95.700,192.399,13.799,  206.197 ,21.573
Trabiju,14.480,6.081,11.455,11.724,43.740,1.990,  45.730 ,27.935
Tremembé,7.542,148.044,164.203,320.309,640.098,62.195,  702.293 ,15.898
Três Fronteiras,24.230,15.780,23.571,37.135,100.716,3.580,  104.297 ,18.953
Tuiuti,28.262,3.189,24.366,26.263,82.080,2.029,  84.110 ,13.298
Tupã,139.406,216.994,213.744,949.647,1.519.791,122.070,  1.641.861 ,26.038
Tupi Paulista,37.140,9.909,55.676,141.565,244.291,10.758,  255.049 ,17.253
Turiúba,14.347,2.210,12.435,10.972,39.965,1.371,  41.335 ,21.495
Turmalina,27.233,2.481,12.481,11.375,53.569,1.099,  54.669 ,29.250
Ubarana,47.159,217.938,28.552,54.793,348.442,14.227,  362.669 ,62.920
Ubatuba,23.379,185.920,343.472,1.134.356,1.687.128,95.910,  1.783.037 ,21.009
Ubirajara,32.512,5.401,21.271,30.880,90.063,3.484,  93.547 ,20.470
Uchoa,58.690,30.945,41.386,78.755,209.776,19.006,  228.782 ,23.814
União Paulista,17.876,3.191,11.918,12.020,45.004,851,  45.856 ,27.198
Urânia,56.582,16.512,31.319,63.945,168.358,7.115,  175.473 ,20.146
Uru,24.965,2.256,9.939,10.166,47.327,889,  48.216 ,39.554
Urupês,98.375,22.253,52.427,168.123,341.178,19.494,  360.672 ,27.750
