MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Monte Mor,49.279,375.890,38.956,174.895,639.020,173.665,812.684,20.498
Monteiro Lobato,1.455,1.059,5.092,8.214,15.820,1.483,17.303,4.644
Morro Agudo,150.470,76.464,30.732,106.763,364.429,32.759,397.189,15.208
Morungaba,4.711,43.233,12.505,89.348,149.798,42.451,192.248,18.665
Motuca,35.471,18.113,5.813,14.813,74.209,4.392,78.602,19.909
Murutinga do Sul,8.643,2.124,5.035,7.831,23.633,901,24.534,6.097
Nantes,10.904,952,3.058,4.920,19.834,315,20.149,8.505
Narandiba,7.130,1.942,5.598,4.133,18.804,826,19.630,5.078
Natividade da Serra,4.264,1.094,7.839,6.213,19.410,650,20.060,2.892
Nazaré Paulista,8.912,15.552,14.635,29.161,68.260,9.164,77.423,5.207
Neves Paulista,8.849,19.233,9.130,20.146,57.359,3.089,60.447,6.793
Nhandeara,15.990,6.696,10.746,29.157,62.589,4.011,66.601,6.447
Nipoã,6.891,3.486,3.871,6.833,21.081,1.245,22.326,6.473
Nova Aliança,7.625,2.436,5.734,9.222,25.016,1.313,26.329,5.279
Nova Campina,9.554,18.611,8.743,8.318,45.226,4.584,49.810,6.592
Nova Canaã Paulista,7.064,974,3.172,2.554,13.763,268,14.031,5.772
Nova Castilho,5.343,447,2.392,1.697,9.879,150,10.030,9.891
Nova Europa,15.335,8.354,8.874,18.537,51.100,5.632,56.732,7.433
Nova Granada,35.078,7.078,17.828,53.723,113.707,7.465,121.172,6.938
Nova Guataporanga,1.170,654,3.125,2.690,7.639,269,7.908,3.730
Nova Independência,6.583,1.171,3.464,3.092,14.309,370,14.679,6.492
Nova Luzitânia,3.866,769,3.511,3.759,11.905,384,12.289,4.261
Nova Odessa,6.218,257.976,54.193,169.353,487.740,99.540,587.281,13.352
Novais,16.119,1.832,4.585,5.737,28.273,405,28.679,8.286
Novo Horizonte,90.078,40.097,33.443,95.474,259.092,13.933,273.025,8.201
Nuporanga,39.994,13.693,9.066,24.261,87.014,4.329,91.343,14.232
Ocauçu,9.034,1.239,4.925,6.446,21.644,844,22.488,5.347
Óleo,11.242,1.348,3.659,4.168,20.416,278,20.694,7.056
Olímpia,88.759,93.900,46.034,193.595,422.289,53.242,475.531,10.154
Onda Verde,26.118,12.081,4.394,27.109,69.702,7.595,77.297,21.959
Oriente,2.751,3.141,5.793,8.131,19.817,1.568,21.385,3.590
Orindiúva,26.086,20.761,5.847,18.009,70.703,9.385,80.088,18.070
Orlândia,35.638,150.829,41.552,244.880,472.899,96.193,569.092,15.463
Osasco,143,1.191.516,682.761,8.080.029,9.954.449,2.464.449,12.418.898,18.912
Oscar Bressane,5.318,2.174,3.856,4.737,16.085,938,17.023,6.699
Osvaldo Cruz,12.473,80.917,29.061,114.501,236.952,31.920,268.872,8.957
Ourinhos,31.802,238.306,114.315,524.157,908.580,128.305,1.036.885,10.831
Ouro Verde,5.082,1.528,9.387,11.073,27.069,1.658,28.727,3.945
Ouroeste,9.342,18.315,12.107,20.037,59.801,5.478,65.278,9.737
Pacaembu,7.763,2.838,13.277,22.572,46.450,2.996,49.446,3.896
Palestina,30.819,7.018,10.727,19.684,68.248,2.713,70.961,7.507
Palmares Paulista,12.199,4.772,9.647,13.309,39.927,1.500,41.427,4.645
Palmeira d'Oeste,13.401,2.527,10.132,19.983,46.043,1.888,47.931,4.695
Palmital,52.064,26.008,22.872,89.834,190.778,21.422,212.200,10.195
Panorama,6.235,11.292,14.686,26.353,58.565,4.266,62.831,4.531
Paraguaçu Paulista,69.259,67.441,44.167,113.941,294.808,21.896,316.704,7.864
Paraibuna,5.711,16.195,19.680,35.579,77.165,5.014,82.178,4.793
Paraíso,17.732,10.114,6.873,17.061,51.779,3.585,55.365,10.026
Paranapanema,28.744,7.722,20.570,37.805,94.840,5.573,100.413,6.279
Paranapuã,5.770,1.220,4.527,5.686,17.202,751,17.953,4.873
Parapuã,26.596,3.297,11.544,23.258,64.695,3.279,67.974,6.128
Pardinho,7.380,6.923,7.193,32.765,54.261,6.115,60.375,12.301
Pariquera-Açu,6.667,9.248,18.072,52.734,86.720,8.238,94.958,5.340
Parisi,4.360,1.234,3.437,2.843,11.873,387,12.260,6.261
Patrocínio Paulista,51.255,32.394,13.289,38.803,135.741,11.221,146.962,12.561
Paulicéia,4.609,1.871,6.593,8.790,21.863,1.654,23.517,4.256
Paulínia,11.851,3.184.905,237.431,2.684.827,6.119.013,1.355.943,7.474.957,130.843
Paulistânia,9.736,651,2.518,1.949,14.854,172,15.027,8.428
Paulo de Faria,42.252,4.661,10.328,22.393,79.634,2.105,81.739,9.589
Pederneiras,55.717,111.187,36.610,160.441,363.955,54.567,418.522,11.137
Pedra Bela,5.855,1.325,6.011,6.578,19.768,613,20.382,3.604
Pedranópolis,7.920,2.879,4.434,4.335,19.569,657,20.226,7.450
Pedregulho,43.042,242.258,16.938,32.332,334.570,2.644,337.214,22.204
Pedreira,5.343,81.901,40.462,110.734,238.440,44.278,282.719,7.748
Pedrinhas Paulista,9.478,2.468,4.678,11.727,28.351,1.878,30.229,10.435
Pedro de Toledo,16.696,3.964,11.932,15.202,47.794,1.612,49.406,5.258
Penápolis,55.207,83.369,57.493,206.422,402.492,36.744,439.236,7.917
Pereira Barreto,23.643,9.161,29.278,65.271,127.353,7.663,135.016,5.378
Pereiras,10.694,14.100,7.686,12.936,45.415,3.630,49.045,7.612
Peruíbe,12.389,31.203,71.809,147.360,262.761,17.786,280.548,5.275
Piacatu,10.862,4.511,5.715,9.221,30.310,1.138,31.449,6.605
Piedade,78.472,36.340,50.629,112.115,277.555,26.730,304.286,5.992
Pilar do Sul,32.078,9.532,24.574,48.488,114.672,8.237,122.910,5.015
Pindamonhangaba,19.518,567.054,129.390,596.269,1.312.230,367.311,1.679.542,12.872
Pindorama,18.469,15.717,15.453,29.788,79.427,10.639,90.065,6.684
Pinhalzinho,17.955,3.302,11.067,18.045,50.369,2.283,52.652,4.620
Piquerobi,7.255,1.494,4.848,4.999,18.597,777,19.373,5.564
Piquete,1.389,3.105,14.527,20.398,39.420,2.055,41.475,2.767
Piracaia,10.070,14.598,24.986,45.894,95.547,8.071,103.618,4.366
Piracicaba,96.464,1.479.919,375.000,2.003.578,3.954.961,735.992,4.690.952,13.942
Piraju,15.572,16.419,28.513,89.932,150.436,12.254,162.689,5.777
Pirajuí,13.854,11.452,19.636,45.997,90.939,6.090,97.030,4.699
Pirangi,21.877,8.449,10.207,29.305,69.839,4.923,74.762,7.355
Pirapora do Bom Jesus,24,21.245,18.141,41.318,80.728,12.451,93.179,7.147
Pirapozinho,11.124,41.920,26.330,60.553,139.927,17.395,157.322,6.921
Pirassununga,87.471,152.310,68.819,276.300,584.899,98.491,683.389,10.363
Piratininga,7.543,5.108,11.078,21.223,44.953,3.194,48.147,4.419
Pitangueiras,66.748,71.106,33.221,97.235,268.311,28.183,296.494,9.249
Planalto,13.106,3.521,4.738,6.151,27.517,864,28.380,7.412
Platina,12.904,2.710,4.398,5.355,25.367,815,26.182,8.927
Poá,516,318.888,95.542,1.560.720,1.975.666,229.838,2.205.505,22.565
Poloni,18.325,2.717,5.396,9.114,35.553,1.356,36.909,7.557
Pompéia,10.754,169.284,21.284,101.799,303.122,80.590,383.712,20.637
Pongaí,6.331,2.073,4.246,6.659,19.308,883,20.191,5.535
Pontal,43.022,85.613,33.712,94.030,256.378,32.621,288.999,9.131
Pontalinda,10.596,1.734,4.677,5.846,22.854,1.063,23.917,6.553
Pontes Gestal,3.339,3.438,3.719,3.745,14.240,820,15.060,5.922
Populina,7.702,967,5.658,6.055,20.382,431,20.814,4.708
Porangaba,5.036,4.178,6.530,11.283,27.027,2.709,29.736,4.256
Porto Feliz,54.565,84.816,48.713,128.070,316.164,32.054,348.218,7.524
Porto Ferreira,25.121,126.244,58.553,185.554,395.472,68.067,463.539,9.621
Potim,487,5.566,15.041,14.597,35.690,2.736,38.426,2.604
Potirendaba,14.001,10.445,15.705,34.090,74.241,7.826,82.067,5.868
Pracinha,2.863,412,2.477,1.950,7.703,160,7.862,4.574
Pradópolis,16.881,51.072,17.477,64.503,149.933,15.645,165.578,12.072
Praia Grande,551,226.883,258.626,607.253,1.093.313,71.057,1.164.371,5.637
Pratânia,15.605,3.105,4.879,5.601,29.190,977,30.167,7.360
Presidente Alves,8.859,3.205,4.987,6.485,23.535,1.002,24.537,5.733
Presidente Bernardes,22.402,4.903,17.678,32.558,77.540,4.037,81.577,5.624
Presidente Epitácio,13.639,56.819,41.001,117.049,228.509,25.561,254.071,6.390
Presidente Prudente,25.322,319.712,194.918,1.170.348,1.710.300,235.182,1.945.483,10.068
Presidente Venceslau,9.930,24.227,36.561,121.008,191.726,18.340,210.066,5.585
Promissão,34.607,109.469,34.119,103.858,282.053,33.588,315.641,9.849
Quadra,9.109,1.608,4.014,7.175,21.905,1.315,23.220,8.428
Quatá,30.762,14.573,13.437,27.980,86.752,7.489,94.240,7.947
Queiroz,17.686,1.253,3.064,4.125,26.128,495,26.622,11.510
Queluz,2.649,3.341,10.055,20.708,36.753,3.074,39.827,4.163
Quintana,6.034,4.260,5.648,8.573,24.515,1.987,26.502,4.779
Rafard,13.806,37.833,9.859,25.818,87.316,10.880,98.196,11.648
Rancharia,53.817,36.997,31.869,85.305,207.988,17.376,225.364,7.805
Redenção da Serra,4.323,1.028,5.243,4.652,15.246,454,15.700,3.914
Regente Feijó,17.339,23.302,18.194,63.852,122.687,17.990,140.677,8.129
Reginópolis,12.308,6.056,5.858,9.266,33.489,1.535,35.024,6.656
Registro,51.583,43.102,50.022,156.225,300.932,17.114,318.046,5.876
Restinga,28.086,3.679,8.330,11.634,51.729,1.372,53.101,9.205
Ribeira,2.096,617,4.091,3.099,9.902,532,10.434,2.993
Ribeirão Bonito,36.633,4.763,12.580,26.040,80.016,2.983,82.999,7.258
Ribeirão Branco,36.131,5.146,22.794,21.365,85.435,1.910,87.345,4.185
Ribeirão Corrente,18.224,2.279,5.419,7.176,33.099,504,33.602,8.490
Ribeirão do Sul,13.795,4.307,4.949,8.274,31.326,1.206,32.532,7.263
Ribeirão dos Índios,2.804,298,2.870,1.851,7.824,171,7.995,3.603
Ribeirão Grande,6.949,26.589,10.323,10.720,54.579,5.747,60.327,8.139
Ribeirão Pires,533,200.536,104.624,307.329,613.022,102.247,715.269,6.719
Ribeirão Preto,57.751,1.144.978,579.241,4.272.876,6.054.846,888.309,6.943.154,13.232
Rifaina,2.448,1.302,5.076,6.778,15.604,782,16.386,4.896
Rincão,26.888,5.184,11.785,19.149,63.007,2.399,65.406,6.304
Rinópolis,12.947,4.965,10.998,20.850,49.760,3.121,52.882,5.193
Rio Claro,34.592,789.302,209.540,772.970,1.806.405,334.490,2.140.895,12.469
Rio das Pedras,28.091,107.018,29.101,87.972,252.182,50.193,302.375,12.289
Rio Grande da Serra,158,38.970,33.897,56.098,129.123,15.318,144.441,3.755
Riolândia,16.984,3.960,9.119,18.285,48.349,2.599,50.948,5.715
Riversul,6.055,1.102,7.217,5.518,19.893,440,20.333,2.891
Rosana,11.944,495.690,31.635,56.967,596.235,9.073,605.308,25.789
Roseira,883,18.829,9.891,23.876,53.480,5.362,58.842,6.714
Rubiácea,34.828,5.039,3.434,8.860,52.162,813,52.975,22.091
Rubinéia,3.867,2.039,5.174,5.020,16.100,462,16.562,6.194
Sabino,12.187,3.720,7.191,11.317,34.416,1.614,36.030,7.245
Sagres,4.379,956,3.390,3.390,12.115,306,12.421,5.103
Sales,10.430,1.626,6.002,8.283,26.341,785,27.126,5.722
Sales Oliveira,43.427,16.017,10.074,30.994,100.512,6.113,106.625,11.179
Salesópolis,30.256,63.608,16.811,32.290,142.965,6.947,149.912,10.236
Salmourão,9.142,1.724,4.866,5.896,21.628,702,22.330,4.968
Saltinho,7.802,9.742,7.412,17.173,42.128,5.492,47.621,7.910
Salto,7.592,315.350,104.461,525.237,952.640,250.514,1.203.154,12.574
Salto de Pirapora,11.800,265.042,37.083,119.903,433.828,61.602,495.430,13.704
Salto Grande,13.147,22.905,9.102,19.356,64.509,3.545,68.054,7.977
Sandovalina,10.039,78.357,6.992,5.828,101.216,649,101.865,31.694
Santa Adélia,38.653,6.744,14.083,41.478,100.959,4.387,105.346,7.712
Santa Albertina,7.980,1.987,6.607,12.487,29.061,1.545,30.606,5.424
Santa Bárbara d'Oeste,23.882,420.153,182.612,487.026,1.113.672,200.727,1.314.399,7.638
Santa Branca,17.863,41.965,17.451,32.600,109.879,11.932,121.811,9.245
Santa Clara d'Oeste,7.520,749,2.994,3.030,14.293,290,14.583,6.846
Santa Cruz da Conceição,39.541,11.751,5.295,20.256,76.842,3.893,80.735,22.266
Santa Cruz da Esperança,7.724,1.039,2.874,3.186,14.823,258,15.081,8.205
Santa Cruz das Palmeiras,30.004,8.088,26.909,65.752,130.753,9.574,140.327,5.322
Santa Cruz do Rio Pardo,64.825,112.087,38.778,181.251,396.941,58.540,455.481,10.947
Santa Ernestina,14.493,3.995,6.318,10.722,35.528,1.086,36.614,6.394
Santa Fé do Sul,10.489,61.850,34.508,103.993,210.840,23.434,234.274,8.642
Santa Gertrudes,9.897,121.599,19.588,54.152,205.236,47.111,252.346,14.875
Santa Isabel,11.979,110.444,43.691,149.927,316.041,37.980,354.020,7.824
Santa Lúcia,24.232,4.661,8.933,12.537,50.364,1.189,51.554,6.505
Santa Maria da Serra,10.078,10.746,4.926,18.382,44.133,4.707,48.840,10.156
Santa Mercedes,2.556,1.274,3.786,3.619,11.236,599,11.834,4.204
Santa Rita do Passa Quatro,59.154,31.384,31.240,97.925,219.703,21.480,241.182,9.183
Santa Rita d'Oeste,6.392,12.239,3.907,9.845,32.383,3.473,35.857,13.330
Santa Rosa de Viterbo,16.154,81.878,21.988,63.614,183.633,35.988,219.621,10.022
Santa Salete,4.692,591,2.355,1.826,9.464,181,9.645,6.889
Santana da Ponte Pensa,5.275,701,2.999,2.706,11.681,262,11.944,6.449
Santana de Parnaíba,18.700,349.583,135.026,987.453,1.490.762,257.823,1.748.585,21.582
Santo Anastácio,12.011,9.248,21.049,52.738,95.047,7.074,102.122,4.921
Santo André,217,2.303.332,651.086,3.775.558,6.730.193,1.784.221,8.514.414,12.978
Santo Antônio da Alegria,9.201,1.898,6.681,7.787,25.567,989,26.556,4.497
Santo Antônio de Posse,41.238,17.464,20.716,69.446,148.864,23.142,172.006,9.230
Santo Antônio do Aracanguá,48.782,17.159,12.281,19.920,98.141,5.479,103.620,14.631
Santo Antônio do Jardim,8.479,4.225,6.657,10.462,29.823,2.116,31.940,5.217
Santo Antônio do Pinhal,2.365,1.346,8.236,10.719,22.666,1.149,23.815,3.739
Santo Expedito,2.013,780,3.326,2.969,9.088,248,9.335,3.620
Santópolis do Aguapeí,7.836,3.099,5.161,7.033,23.129,909,24.038,6.151
Santos,548,694.763,536.282,4.390.386,5.621.979,683.630,6.305.608,15.056
São Bento do Sapucaí,8.641,2.284,11.329,19.775,42.029,2.341,44.370,4.267
São Bernardo do Campo,2.145,5.089.675,941.190,5.524.849,11.557.860,3.752.407,15.310.266,21.390
São Caetano do Sul,5,2.098.054,265.808,2.202.668,4.566.535,1.766.110,6.332.646,44.594
São Carlos,108.375,890.705,219.044,998.096,2.216.221,341.918,2.558.139,12.881
São Francisco,4.514,682,3.466,3.752,12.414,489,12.903,4.504
São João da Boa Vista,33.722,160.524,87.550,377.499,659.295,93.342,752.637,9.559
São João das Duas Pontes,4.304,510,3.709,3.472,11.995,220,12.215,4.585
São João de Iracema,11.432,2.211,2.771,3.537,19.951,457,20.408,12.012
São João do Pau d'Alho,2.983,1.173,2.997,2.997,10.150,358,10.508,4.831
São Joaquim da Barra,42.345,69.431,42.010,173.737,327.523,47.736,375.259,8.820
São José da Bela Vista,27.011,8.124,8.062,14.466,57.664,2.160,59.824,7.330
São José do Barreiro,2.578,721,5.951,5.006,14.255,568,14.822,3.592
São José do Rio Pardo,38.776,164.107,53.342,219.526,475.750,60.840,536.590,10.602
São José do Rio Preto,18.438,607.582,375.499,2.382.043,3.383.562,455.398,3.838.960,10.425
São José dos Campos,7.360,5.894.792,734.666,4.539.225,11.176.044,2.159.856,13.335.899,23.928
São Lourenço da Serra,212,15.979,16.052,64.878,97.120,23.910,121.030,9.626
São Luís do Paraitinga,13.357,2.882,13.062,14.882,44.184,1.853,46.037,4.400
São Manuel,79.361,64.720,39.629,145.256,328.966,33.756,362.722,9.786
São Miguel Arcanjo,46.932,7.125,31.844,47.948,133.848,5.902,139.750,4.506
São Paulo,8.535,27.010.713,11.066.081,116.949.859,155.035.188,33.670.931,188.706.119,17.779
São Pedro,32.083,20.876,33.363,85.354,171.676,12.743,184.419,6.426
São Pedro do Turvo,20.950,3.656,8.136,11.384,44.125,1.551,45.676,6.550
São Roque,10.633,113.568,79.646,263.980,467.828,84.179,552.007,7.966
São Sebastião,1.705,50.047,147.753,552.000,751.505,77.202,828.707,13.574
São Sebastião da Grama,11.609,7.932,13.387,28.137,61.065,4.398,65.463,5.264
São Simão,45.550,15.475,15.335,42.461,118.822,8.304,127.126,9.200
São Vicente,449,218.523,322.763,706.904,1.248.639,105.003,1.353.642,4.376
Sarapuí,13.040,2.760,9.404,11.077,36.280,1.536,37.816,4.674
Sarutaiá,4.526,1.213,4.461,5.229,15.429,313,15.742,4.250
Sebastianópolis do Sul,12.063,1.559,3.571,5.423,22.616,1.318,23.935,9.083
Serra Azul,27.863,8.868,9.111,13.705,59.547,1.804,61.352,7.458
Serra Negra,14.450,24.492,28.540,94.670,162.152,12.177,174.328,7.150
Serrana,13.694,27.172,40.282,61.199,142.346,9.339,151.686,4.489
Sertãozinho,61.175,361.142,114.484,465.717,1.002.518,184.002,1.186.520,12.142
Sete Barras,48.034,5.283,15.425,19.770,88.512,2.428,90.940,6.676
Severínia,17.031,11.727,16.271,25.696,70.725,6.316,77.040,5.512
Silveiras,4.701,2.554,5.747,6.368,19.371,575,19.946,3.649
Socorro,28.293,27.389,32.544,87.349,175.575,18.258,193.832,5.771
Sorocaba,13.609,1.813.987,551.338,2.940.713,5.319.647,1.274.725,6.594.372,12.878
Sud Mennucci,14.956,13.586,9.563,15.605,53.709,3.895,57.604,7.809
Sumaré,16.040,790.993,226.865,717.463,1.751.361,823.146,2.574.506,12.559
Suzanápolis,9.318,2.467,4.071,5.929,21.785,1.204,22.989,7.906
Suzano,62.177,1.488.579,258.523,863.686,2.672.965,679.220,3.352.185,14.241
Tabapuã,35.490,8.428,12.395,26.432,82.745,3.070,85.815,8.038
Tabatinga,39.976,6.760,14.245,34.033,95.014,4.774,99.788,7.463
Taboão da Serra,28,681.180,232.678,811.867,1.725.753,400.598,2.126.351,10.267
Taciba,14.456,3.732,9.417,9.989,37.594,1.059,38.653,7.228
Taguaí,9.737,5.091,7.810,13.253,35.891,3.451,39.343,4.849
Taiaçu,14.270,1.850,6.031,11.641,33.792,1.153,34.945,6.157
Taiúva,17.836,3.980,7.285,17.267,46.368,2.724,49.092,8.874
Tambaú,72.875,31.541,23.602,66.637,194.654,16.937,211.591,9.457
Tanabi,33.388,19.183,23.120,55.384,131.076,12.057,143.133,6.242
Tapiraí,15.478,7.440,10.977,15.115,49.010,2.066,51.076,6.012
Tapiratiba,19.148,11.636,14.312,27.449,72.545,10.317,82.861,6.395
Taquaral,10.070,1.110,3.461,4.078,18.720,306,19.026,6.995
Taquaritinga,68.677,54.476,61.194,197.109,381.456,36.963,418.419,7.968
Taquarituba,16.477,7.190,21.756,48.262,93.686,6.913,100.598,4.556
Taquarivaí,13.236,2.542,6.395,8.051,30.225,1.367,31.592,6.834
Tarabai,5.629,2.027,7.291,12.822,27.768,2.808,30.577,5.135
Tarumã,47.063,59.603,13.563,50.037,170.266,38.014,208.279,18.661
Tatuí,30.575,248.086,91.637,332.095,702.393,118.969,821.361,8.534
Taubaté,29.339,1.483.728,282.588,1.440.310,3.235.966,871.590,4.107.555,16.354
Tejupá,7.321,1.567,6.118,3.998,19.005,423,19.428,3.689
Teodoro Sampaio,32.196,12.272,20.199,41.016,105.683,6.490,112.172,5.502
Terra Roxa,33.808,9.056,9.066,19.025,70.955,2.563,73.518,9.342
Tietê,43.444,113.593,36.026,201.017,394.080,65.965,460.044,14.053
Timburi,5.858,1.210,4.348,3.988,15.405,367,15.772,5.820
Torre de Pedra,1.044,233,2.848,1.954,6.079,155,6.234,2.883
Torrinha,21.322,4.293,9.265,18.225,53.105,2.817,55.922,6.257
Trabiju,3.789,1.627,2.230,2.178,9.824,525,10.349,7.293
Tremembé,5.002,39.938,40.838,81.725,167.504,22.955,190.459,5.277
Três Fronteiras,6.325,8.299,5.873,8.338,28.834,1.202,30.036,5.750
Tuiuti,6.827,2.726,5.306,9.531,24.390,2.461,26.851,5.218
Tupã,26.819,95.610,60.756,244.149,427.334,41.582,468.916,7.377
Tupi Paulista,10.276,6.153,14.352,37.758,68.539,5.309,73.848,5.453
Turiúba,3.654,863,3.305,3.210,11.032,299,11.330,5.960
Turmalina,7.831,1.406,3.736,4.198,17.172,456,17.628,7.651
Ubarana,16.324,76.355,6.457,8.344,107.479,1.221,108.700,24.416
Ubatuba,3.805,24.152,86.529,240.926,355.412,24.242,379.655,5.475
Ubirajara,8.792,1.930,4.946,5.847,21.514,716,22.230,5.287
Uchoa,20.459,10.112,11.905,20.580,63.058,6.808,69.865,7.656
União Paulista,6.157,2.471,2.101,3.390,14.119,602,14.721,10.463
Urânia,13.814,4.891,8.760,16.971,44.435,2.441,46.877,5.297
Uru,5.357,1.027,2.689,2.589,11.662,236,11.898,8.615
Urupês,31.378,5.096,12.877,31.222,80.573,3.099,83.672,6.950
Valentim Gentil,8.944,20.951,9.795,17.019,56.709,5.854,62.563,6.901
Valinhos,12.146,564.131,112.621,518.614,1.207.511,254.968,1.462.479,16.699
Valparaíso,51.337,37.216,21.301,56.134,165.987,14.984,180.971,9.350
Vargem,2.761,2.483,8.047,8.227,21.518,1.367,22.885,3.118
Vargem Grande do Sul,20.154,22.503,34.407,96.866,173.930,17.413,191.343,5.183
Vargem Grande Paulista,6.407,111.044,41.502,119.517,278.471,59.135,337.606,9.780
Várzea Paulista,699,233.861,88.553,216.077,539.191,123.972,663.163,6.941
Vera Cruz,9.995,4.656,11.416,19.527,45.594,8.447,54.041,4.880
Vinhedo,9.567,512.350,71.492,393.271,986.680,602.002,1.588.682,31.536
Viradouro,29.889,9.126,16.864,46.639,102.519,6.571,109.090,6.728
Vista Alegre do Alto,16.812,26.710,6.409,22.037,71.969,7.156,79.125,15.373
Vitória Brasil,2.744,362,2.595,1.910,7.611,136,7.747,4.584
Votorantim,6.994,246.812,111.155,213.323,578.284,92.121,670.405,6.799
Votuporanga,14.865,116.651,74.217,340.020,545.754,64.424,610.178,7.866
Zacarias,8.232,1.730,3.400,3.516,16.878,680,17.559,8.662
